,fnlwgt,marital-status,occupation,relationship,capital-loss,education-num,workclass,capital-gain,first_name,last_names
47374,210355,Never-married,Prof-specialty,Not-in-family,0,7,Private,0,Kyle,Fox
47375,122276,Married-civ-spouse,Craft-repair,Husband,0,3,Private,0,Patricia,Bennett
47376,226078,Divorced,,Unmarried,0,7,,0,Gary,Villanueva
47377,104112,Never-married,Sales,Unmarried,0,,Private,0,Margaret,Simon
47378,206682,Married-civ-spouse,Prof-specialty,Husband,1648,10,Self-emp-not-inc,0,Marissa,Davis
47379,183151,Married-civ-spouse,Craft-repair,Husband,0,9,Self-emp-not-inc,0,Alex,Anderson
47380,89392,Married-spouse-absent,Prof-specialty,Not-in-family,0,14,Private,0,David,Carter
47381,192254,Never-married,Sales,Other-relative,0,10,Private,0,Joy,Moore
47382,169383,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Sheila,Smith
47383,263110,Divorced,Adm-clerical,Unmarried,0,9,Private,0,Michele,Conway
47384,138537,Married-civ-spouse,Craft-repair,Husband,0,11,Private,0,Andre,Burton
47385,123886,Never-married,Sales,Other-relative,0,,Private,0,Marilyn,Reynolds
47386,131584,Married-civ-spouse,Sales,Husband,0,9,Private,7298,Travis,Massey
47387,175499,Never-married,?,Own-child,0,7,?,0,Monica,Warren
47388,288781,Never-married,Adm-clerical,Not-in-family,0,13,Local-gov,0,Melissa,Marks
47389,63676,Married-civ-spouse,Other-service,Husband,0,6,Private,0,Sarah,Galloway
47390,36885,Never-married,Adm-clerical,Not-in-family,0,10,Federal-gov,0,Marcus,Simon
47391,162930,Married-civ-spouse,Prof-specialty,Husband,0,13,Private,0,Mark,Cook
47392,211601,Never-married,Adm-clerical,Own-child,0,10,Private,0,Russell,Thompson
47393,167826,Married-civ-spouse,?,Husband,0,13,?,0,Jeremy,West
47394,882849,Never-married,Other-service,Own-child,0,13,Private,0,Mrs.,Amy
47395,170336,Married-civ-spouse,Adm-clerical,Wife,0,9,Private,0,Charles,Kelly
47396,250423,Married-civ-spouse,Sales,Husband,0,14,Private,0,Theodore,Parker
47397,35723,Divorced,?,Own-child,0,9,?,0,Thomas,Alvarado
47398,323810,Never-married,Sales,Own-child,0,9,Private,0,Justin,Farley
47399,220262,Divorced,Tech-support,Not-in-family,0,12,Private,0,Miss,Danielle
47400,187901,Never-married,Exec-managerial,Not-in-family,0,11,Private,0,Joseph,Richardson
47401,152629,Married-civ-spouse,Sales,Husband,0,10,Private,0,Joshua,Montgomery
47402,57674,Married-civ-spouse,Prof-specialty,Husband,0,14,Local-gov,0,Gary,Flores
47403,259307,Married-civ-spouse,Exec-managerial,Husband,0,14,Private,0,Shawn,Peters
47404,59496,Married-civ-spouse,Sales,Husband,0,,Private,2407,Adam,Harding
47405,308241,Divorced,Exec-managerial,Unmarried,0,13,Self-emp-inc,0,John,Phillips
47406,145933,Married-civ-spouse,Craft-repair,Husband,0,13,Private,15024,Janet,Smith
47407,115725,Never-married,Other-service,Own-child,0,7,Private,0,Priscilla,Johnson
47408,216811,Never-married,Sales,Own-child,0,10,Private,0,Elizabeth,Dean
47409,244571,Never-married,Adm-clerical,Own-child,0,7,Private,0,William,Wilson
47410,166295,Never-married,Prof-specialty,Not-in-family,2339,13,Local-gov,0,Nicholas,Allen
47411,90275,Divorced,Sales,Unmarried,0,9,Private,0,Justin,Payne
47412,149898,Married-civ-spouse,Craft-repair,Husband,0,7,Private,0,Richard,Carey
47413,159755,Married-civ-spouse,Exec-managerial,Husband,0,9,Private,7688,Sydney,Dixon
47414,170721,Married-civ-spouse,Craft-repair,Husband,0,10,Self-emp-not-inc,0,Allen,Kemp
47415,126853,Married-civ-spouse,Exec-managerial,Husband,0,14,Private,0,Mitchell,Allen
47416,186489,Married-civ-spouse,,Husband,2603,7,,0,Shannon,Wagner
47417,74539,Never-married,Sales,Not-in-family,0,6,Private,0,Jeremy,Washington
47418,88564,Married-spouse-absent,Handlers-cleaners,Unmarried,0,4,Federal-gov,0,Lucas,Wilson
47419,73338,Never-married,Sales,Own-child,0,7,Private,0,Mrs.,Leslie
47420,228411,Never-married,Exec-managerial,Not-in-family,0,10,Private,0,Devin,Wright
47421,165309,Divorced,Adm-clerical,Unmarried,0,13,Private,0,Joe,Bowen
47422,313038,Never-married,Craft-repair,Not-in-family,0,9,Private,0,Kyle,Huff
47423,34616,Never-married,Other-service,Unmarried,0,10,Private,0,Christopher,Bolton
47424,217460,Married-civ-spouse,Sales,Husband,0,9,Private,0,Lance,Anthony
47425,220944,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Jeremy,Boone
47426,709798,Married-civ-spouse,Prof-specialty,Husband,0,13,Private,0,Vincent,Vargas
47427,168288,Never-married,Handlers-cleaners,Own-child,0,9,Private,0,Christine,Ryan
47428,280071,Never-married,Machine-op-inspct,Other-relative,0,10,Private,0,Shawn,Flynn
47429,223392,Never-married,Handlers-cleaners,Own-child,0,9,Private,0,Randall,Fisher
47430,196269,Married-civ-spouse,Handlers-cleaners,Husband,0,7,Private,0,Daniel,Patterson
47431,146949,Married-civ-spouse,Handlers-cleaners,Husband,0,9,Local-gov,0,Jesus,Roth
47432,141003,Never-married,?,Own-child,0,9,?,0,Ruth,Young
47433,231482,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Laura,Edwards
47434,125796,Never-married,Adm-clerical,Not-in-family,0,9,Federal-gov,0,Eric,Burch
47435,198211,Never-married,Adm-clerical,Not-in-family,0,10,State-gov,0,Theresa,Espinoza
47436,143800,Married-civ-spouse,Transport-moving,Husband,0,6,Private,0,Aaron,Dunn
47437,215504,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Grace,Brown
47438,95946,Married-civ-spouse,Prof-specialty,Husband,0,13,Private,0,Tyler,Williamson
47439,351871,Never-married,Sales,Not-in-family,0,13,Private,0,Karen,Terry
47440,34788,Married-civ-spouse,Sales,Husband,1887,10,Private,0,Courtney,Arnold
47441,172175,Married-civ-spouse,Transport-moving,Husband,0,10,Self-emp-inc,0,Doris,Rose
47442,478354,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,99999,Laura,Lawrence
47443,178282,Widowed,Craft-repair,Unmarried,0,9,Private,0,Dean,Foster
47444,418645,Married-civ-spouse,Other-service,Husband,0,9,Private,0,Darryl,Garza
47445,403471,Never-married,Other-service,Own-child,0,10,Private,0,Teresa,Zimmerman
47446,180181,Divorced,Exec-managerial,Unmarried,0,14,Private,0,Kristin,Boone
47447,149912,Never-married,Adm-clerical,Not-in-family,0,14,Private,0,Jeffrey,Schultz
47448,287681,Never-married,Machine-op-inspct,Own-child,0,9,Private,0,Susan,Pham
47449,319303,Divorced,Other-service,Unmarried,2472,10,State-gov,0,Jorge,Fischer
47450,228860,Married-civ-spouse,Other-service,Husband,0,10,Private,0,Andrew,Medina
47451,111883,Never-married,Craft-repair,Other-relative,0,9,Private,0,Molly,Roberts
47452,256362,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Patricia,Sanders
47453,367819,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Joseph,Brown
47454,194561,Never-married,Other-service,Own-child,0,10,Private,0,Austin,Thompson
47455,99270,Married-civ-spouse,Farming-fishing,Wife,0,9,Private,0,Kristen,Sellers
47456,213249,Widowed,Sales,Not-in-family,0,11,Private,0,Monica,Sullivan
47457,259705,Separated,Exec-managerial,Own-child,0,10,State-gov,0,Scott,Brown
47458,131588,Never-married,Craft-repair,Not-in-family,0,9,Private,0,Sarah,Rivera
47459,302239,Never-married,Adm-clerical,Not-in-family,0,10,Private,0,Jeremy,Rivera
47460,163911,Never-married,?,Own-child,0,10,?,0,Stacy,Green
47461,22743,Never-married,,Own-child,0,9,,0,Laura,Holt
47462,70240,Never-married,Other-service,Own-child,0,9,Private,0,Melanie,Guerrero
47463,241998,Married-civ-spouse,Tech-support,Husband,1977,13,Private,0,Micheal,Johnson
47464,41837,Never-married,Transport-moving,Own-child,0,10,Private,0,Jeffrey,Tucker
47465,190020,Married-civ-spouse,Prof-specialty,Husband,0,13,Local-gov,0,Ashley,Carlson
47466,192203,Married-civ-spouse,Craft-repair,Husband,0,9,Private,15024,William,Wallace
47467,264098,Widowed,Transport-moving,Not-in-family,0,6,Private,2538,Roger,Mcclain
47468,189656,Never-married,Tech-support,Not-in-family,0,13,Private,0,Trevor,Moore
47469,115431,Married-civ-spouse,,Husband,0,10,,0,Virginia,Jackson
47470,350498,Married-civ-spouse,Transport-moving,Husband,1258,10,Private,0,Hannah,Lara
47471,65390,Married-civ-spouse,Craft-repair,Husband,0,12,Private,0,William,Randolph
47472,35406,Widowed,Exec-managerial,Not-in-family,0,9,Federal-gov,0,Michele,Wyatt
47473,145964,Never-married,?,Not-in-family,0,10,?,0,Eric,White
47474,205499,Married-civ-spouse,Protective-serv,Husband,0,10,Private,0,Jacqueline,Joseph
47475,264554,Married-civ-spouse,Transport-moving,Husband,1977,9,Self-emp-inc,0,David,Conrad
47476,114160,Married-civ-spouse,Exec-managerial,Husband,1902,14,Local-gov,0,Kevin,Cruz
47477,183735,Married-civ-spouse,Prof-specialty,Husband,0,14,State-gov,0,Lindsay,Hunter
47478,150917,Married-civ-spouse,Sales,Husband,0,4,Self-emp-not-inc,0,Amy,Huynh
47479,339099,Never-married,,Unmarried,0,10,,0,Laura,Maddox
47480,210509,Never-married,Adm-clerical,Own-child,0,10,Private,0,Eddie,Mays
47481,491214,Widowed,Sales,Not-in-family,0,9,Private,0,Raymond,Morrison
47482,272778,Divorced,Other-service,Unmarried,0,10,Private,0,April,Wang
47483,117881,Divorced,Machine-op-inspct,Not-in-family,0,7,Private,0,Katherine,Marshall
47484,159049,Married-civ-spouse,Prof-specialty,Husband,0,15,Private,0,Linda,Daniel
47485,210857,Married-civ-spouse,Exec-managerial,Husband,1902,10,Private,0,Christopher,Patel
47486,224849,Never-married,Sales,Not-in-family,0,9,Private,0,Elizabeth,Jacobs
47487,102102,Married-civ-spouse,Craft-repair,Husband,0,7,Self-emp-not-inc,0,Courtney,Clark
47488,172304,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Eric,Hood
47489,182855,Divorced,Adm-clerical,Unmarried,0,6,Private,0,Alicia,Morgan
47490,213821,Married-civ-spouse,Craft-repair,Husband,1887,9,Private,0,Alex,Le
47491,203451,Divorced,Prof-specialty,Not-in-family,0,10,Self-emp-not-inc,0,Amanda,Robinson
47492,109972,Never-married,Prof-specialty,Own-child,0,13,Local-gov,0,Alicia,Griffith
47493,149218,Married-civ-spouse,Farming-fishing,Husband,0,13,Self-emp-not-inc,0,Travis,Watson
47494,93605,Married-civ-spouse,Sales,Husband,1848,9,Private,0,Troy,Riley
47495,263439,Married-civ-spouse,Handlers-cleaners,Husband,0,13,Private,0,Nicholas,Park
47496,185394,Married-civ-spouse,Prof-specialty,Wife,0,13,Local-gov,7688,Elaine,James
47497,58751,Married-civ-spouse,Handlers-cleaners,Other-relative,0,9,Private,0,Erin,Jackson
47498,342865,Married-civ-spouse,Sales,Husband,0,9,Private,0,Matthew,Reynolds
47499,166894,Divorced,Prof-specialty,Unmarried,0,10,Self-emp-not-inc,0,Darrell,Price
47500,134190,Divorced,Transport-moving,Unmarried,0,6,Private,0,Russell,Chavez
47501,421837,Married-civ-spouse,Sales,Husband,0,10,Self-emp-not-inc,7298,Karen,Maxwell
47502,68781,Married-civ-spouse,Adm-clerical,Husband,0,10,Federal-gov,0,Nancy,Thomas
47503,83311,Married-civ-spouse,Exec-managerial,Husband,0,14,Private,0,Taylor,Romero
47504,283969,Never-married,Machine-op-inspct,Own-child,0,9,Private,0,Alison,Ramirez
47505,126569,Married-civ-spouse,Adm-clerical,Husband,0,10,Private,0,Jordan,Rogers
47506,293828,Never-married,Other-service,Not-in-family,0,9,Private,0,Gail,Hall
47507,238917,Never-married,Handlers-cleaners,Not-in-family,0,9,Self-emp-not-inc,0,Danielle,Walker
47508,39477,Never-married,Prof-specialty,Not-in-family,0,10,Private,0,William,Hunt
47509,343789,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,5013,Cynthia,Fleming
47510,304570,Married-civ-spouse,Machine-op-inspct,Husband,0,13,Self-emp-inc,7688,Christine,Waters
47511,114580,Divorced,Exec-managerial,Unmarried,0,,Self-emp-not-inc,0,Cheryl,Martinez
47512,296466,Never-married,Prof-specialty,Not-in-family,0,14,Local-gov,0,Matthew,Kemp
47513,279485,Never-married,Exec-managerial,Not-in-family,0,9,Private,0,Tina,Wright
47514,410919,Never-married,Craft-repair,Own-child,0,9,Self-emp-not-inc,0,Dean,Phillips
47515,45564,Married-civ-spouse,Prof-specialty,Husband,0,15,Self-emp-not-inc,0,Laurie,Miller
47516,131633,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Julie,Phillips
47517,145401,Married-civ-spouse,Exec-managerial,Husband,0,13,Federal-gov,0,Diane,Mcmahon
47518,137253,Married-civ-spouse,Adm-clerical,Wife,0,13,Private,0,Joe,Jones
47519,287031,Married-civ-spouse,Craft-repair,Husband,0,10,Private,5178,Mrs.,Anna
47520,209301,Married-civ-spouse,Craft-repair,Husband,0,13,Private,0,Renee,Mason
47521,83748,Married-civ-spouse,Exec-managerial,Wife,0,10,Self-emp-inc,0,Sheryl,Lucas
47522,178610,Divorced,Other-service,Unmarried,0,10,Private,0,Larry,Brown
47523,98975,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,15024,Kelly,Hunter
47524,154411,Never-married,Tech-support,Own-child,0,11,Private,0,Benjamin,Garner
47525,320014,Never-married,Other-service,Own-child,0,10,Private,0,Jo,Hayes
47526,181974,Divorced,Adm-clerical,Not-in-family,0,10,Private,0,Adriana,Barrett
47527,479482,Never-married,?,Own-child,0,10,?,0,Angela,Rivera
47528,236415,Never-married,Adm-clerical,Unmarried,0,10,Local-gov,0,Justin,Pham
47529,328216,Married-civ-spouse,Sales,Husband,1902,13,Self-emp-inc,0,Tonya,Decker
47530,229533,Married-civ-spouse,?,Husband,0,9,?,0,Katherine,Thomas
47531,281138,Separated,Machine-op-inspct,Not-in-family,0,9,Private,0,Megan,Young
47532,359367,Divorced,Exec-managerial,Not-in-family,0,10,Private,0,Elizabeth,Vincent
47533,348099,Divorced,Sales,Not-in-family,0,6,Self-emp-not-inc,0,Victoria,Moore
47534,248990,Never-married,Craft-repair,Own-child,0,10,Private,0,Chelsea,Walker
47535,176486,Never-married,Other-service,Not-in-family,0,13,Private,0,Maria,Jacobs
47536,265295,Never-married,Craft-repair,Not-in-family,0,9,Private,0,Michael,Graham
47537,94113,Married-civ-spouse,Exec-managerial,Husband,0,14,Self-emp-inc,0,Heather,George
47538,217409,Married-civ-spouse,,Wife,0,10,,0,Brian,Kent
47539,180220,Married-civ-spouse,Craft-repair,Husband,0,9,Self-emp-not-inc,0,Daniel,Patton
47540,189461,Divorced,Adm-clerical,Unmarried,0,12,Private,0,Michael,Potter
47541,51744,Never-married,Exec-managerial,Not-in-family,0,13,Private,0,Victoria,Keller
47542,170458,Married-civ-spouse,Other-service,Husband,0,9,State-gov,0,Casey,Kim
47543,111891,Separated,Machine-op-inspct,Other-relative,0,9,Private,0,Teresa,Washington
47544,331046,Never-married,Prof-specialty,Not-in-family,0,13,Local-gov,0,Sheila,Cameron
47545,240330,Never-married,Other-service,Own-child,0,8,Private,0,Patty,Allen
47546,247483,Divorced,Exec-managerial,Not-in-family,0,10,Private,0,Dylan,Wright
47547,205309,Married-civ-spouse,Farming-fishing,Husband,0,9,Private,0,Isabella,Jennings
47548,96718,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Dennis,Holmes
47549,119629,Never-married,Sales,Not-in-family,0,10,Private,0,Jose,Paul
47550,313914,Separated,Farming-fishing,Unmarried,0,13,Private,0,Lindsay,Cortez
47551,117618,Never-married,Prof-specialty,Own-child,0,13,Local-gov,0,Lisa,Hays
47552,115963,Never-married,Machine-op-inspct,Unmarried,0,4,Private,0,Rebecca,Watkins
47553,269004,Never-married,Craft-repair,Own-child,0,11,Private,0,Stephanie,Frazier
47554,140957,Never-married,Exec-managerial,Not-in-family,0,11,Self-emp-not-inc,0,Justin,Daniels
47555,64506,Divorced,Other-service,Not-in-family,0,11,Private,0,Austin,Collier
47556,85995,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Felicia,Bullock
47557,197286,Never-married,Adm-clerical,Own-child,0,13,Private,0,Gregory,White
47558,255543,Married-civ-spouse,Farming-fishing,Husband,0,3,Self-emp-not-inc,0,Jordan,Patel
47559,201764,Divorced,Craft-repair,Not-in-family,0,9,Private,0,Jonathan,Salinas
47560,26668,Married-civ-spouse,Adm-clerical,Wife,0,13,Private,0,Bailey,Reed
47561,324445,Never-married,Tech-support,Not-in-family,0,9,Private,0,Steven,Hancock
47562,108185,Married-civ-spouse,?,Husband,0,5,?,0,Frank,Adams
47563,275369,Never-married,Protective-serv,Not-in-family,0,10,Local-gov,0,Miss,Maria
47564,208613,Married-spouse-absent,Prof-specialty,Not-in-family,0,15,Private,99999,Timothy,Rivas
47565,97176,Divorced,Exec-managerial,Unmarried,0,10,Private,0,Christopher,Myers
47566,239648,Never-married,Machine-op-inspct,Unmarried,0,10,Private,0,Ashley,Bowen
47567,271665,Married-civ-spouse,Sales,Husband,0,9,Self-emp-not-inc,0,Jasmine,Perez
47568,264052,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,15024,Kathleen,Oliver
47569,102359,Married-civ-spouse,Adm-clerical,Husband,0,9,Federal-gov,0,Melanie,Sandoval
47570,22211,Divorced,Exec-managerial,Not-in-family,0,9,State-gov,0,Heidi,Martinez
47571,230475,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Deborah,Turner
47572,228372,Married-civ-spouse,Prof-specialty,Husband,0,14,Local-gov,0,Jacqueline,Montes
47573,92864,Never-married,Other-service,Own-child,0,8,Private,0,Bonnie,Brennan
47574,174826,Divorced,Machine-op-inspct,Not-in-family,0,9,Private,0,Dwayne,Mccoy
47575,239346,Never-married,Other-service,Own-child,0,6,Private,0,David,Fox
47576,193882,Married-civ-spouse,Prof-specialty,Husband,0,9,Self-emp-not-inc,0,Miss,Laura
47577,342121,Married-civ-spouse,Tech-support,Husband,0,10,Private,0,Alan,Hall
47578,200153,Never-married,Other-service,Own-child,0,9,Private,0,Steven,Harris
47579,153132,Divorced,Sales,Unmarried,0,13,Private,0,Mary,Rodgers
47580,304133,Married-civ-spouse,Exec-managerial,Husband,0,10,Private,0,Isaiah,Carey
47581,86332,Married-civ-spouse,Other-service,Husband,0,11,Private,4064,Leslie,Silva
47582,107503,Married-civ-spouse,Prof-specialty,Husband,0,16,State-gov,5013,Eric,Maxwell
47583,343242,Married-civ-spouse,Sales,Husband,0,13,Private,0,Lori,Rosario
47584,230875,Never-married,Adm-clerical,Not-in-family,0,7,Private,0,Amanda,Rogers
47585,204773,Married-civ-spouse,?,Wife,0,12,?,0,James,Allen
47586,189843,Never-married,Craft-repair,Not-in-family,0,9,Self-emp-not-inc,0,Jessica,Duarte
47587,197384,Never-married,Other-service,Own-child,0,10,Private,0,Anna,Phillips
47588,118861,Married-civ-spouse,Craft-repair,Wife,0,6,Private,0,Jaime,Thomas
47589,129432,Married-civ-spouse,Exec-managerial,Husband,0,13,Self-emp-inc,15024,Teresa,Powers
47590,148581,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Shelby,Larson
47591,469454,Married-civ-spouse,Protective-serv,Husband,0,11,Federal-gov,7298,Wendy,Hill
47592,160192,Never-married,Other-service,Not-in-family,0,9,Private,0,Gerald,Coleman
47593,446512,Separated,Other-service,Unmarried,0,10,Private,0,Edward,Burnett
47594,169069,Never-married,Protective-serv,Not-in-family,0,9,Local-gov,0,Virginia,Simpson
47595,111363,Never-married,Exec-managerial,Not-in-family,0,13,Private,0,Maria,Clements
47596,122116,Married-civ-spouse,Craft-repair,Husband,0,11,Private,0,David,Potter
47597,117849,Married-civ-spouse,Sales,Husband,0,10,Private,15024,Wendy,Brooks
47598,177147,Never-married,Handlers-cleaners,Own-child,0,9,Private,0,Robin,Huff
47599,267412,Never-married,Other-service,Own-child,0,1,Private,594,Mikayla,Moore
47600,119793,Divorced,Exec-managerial,Not-in-family,0,11,Private,10520,Connie,Harris
47601,334133,Never-married,Prof-specialty,Own-child,0,14,Local-gov,0,Jeremy,Weiss
47602,167889,Widowed,Prof-specialty,Unmarried,0,16,Local-gov,0,Carolyn,Yu
47603,196348,Married-civ-spouse,Machine-op-inspct,Husband,0,10,Federal-gov,0,Julia,Shepard
47604,153132,Separated,Craft-repair,Not-in-family,0,12,Local-gov,0,Yesenia,Smith
47605,201680,Never-married,Machine-op-inspct,Own-child,0,10,Private,0,Alexis,Davis
47606,100669,Never-married,,Own-child,0,9,,0,Michael,Mcclain
47607,470875,Married-civ-spouse,Sales,Own-child,0,9,Private,0,Lisa,Walters
47608,179565,Never-married,Adm-clerical,Not-in-family,0,13,Private,0,Wendy,Rose
47609,155106,Married-civ-spouse,Adm-clerical,Husband,0,9,Federal-gov,0,Emily,Hamilton
47610,34973,Married-civ-spouse,Farming-fishing,Husband,0,10,Self-emp-not-inc,0,Samantha,Wright
47611,365640,Never-married,Priv-house-serv,Not-in-family,0,9,Private,0,Timothy,Smith
47612,37345,Married-civ-spouse,Sales,Husband,0,9,Private,0,Leah,Small
47613,73117,Divorced,,Unmarried,0,9,,0,Jesus,Clarke
47614,197618,Never-married,Adm-clerical,Not-in-family,0,9,Private,0,Anthony,Nash
47615,29696,Married-civ-spouse,Transport-moving,Husband,0,9,State-gov,0,Paul,Holland
47616,107740,Widowed,Handlers-cleaners,Not-in-family,0,9,Private,0,Maria,Rowe
47617,123291,Never-married,Handlers-cleaners,Other-relative,0,6,Private,0,Danny,Miller
47618,577521,Never-married,Sales,Own-child,0,7,Private,0,Cynthia,Gonzalez
