,age,fnlwgt,education,education-num,race,capital-gain,capital-loss,first_name,last_names
28034,35,187415,5th-6th,3,Asian-Pac-Islander,0,0,Margaret,Howard
28035,63,137192,Bachelors,13,Asian-Pac-Islander,0,0,Raymond,Hernandez
28036,34,198183,Bachelors,13,White,0,0,Richard,Alvarez
28037,30,496414,Doctorate,16,White,0,0,Jennifer,Gibbs
28038,29,152461,,13,White,14344,0,Alexander,Townsend
28039,24,112683,HS-grad,9,White,0,0,Jeffrey,Romero
28040,47,203067,Bachelors,13,White,0,0,Kristen,Murray
28041,22,203518,Bachelors,13,White,0,0,Melody,Faulkner
28042,48,155664,Bachelors,13,White,0,0,Tina,Hawkins
28043,59,155259,Some-college,10,White,0,0,Michele,Boyd
28044,23,372898,HS-grad,9,White,0,0,Anita,Martin
28045,49,117849,HS-grad,9,White,0,0,Miranda,Johnson
28046,56,161944,HS-grad,9,White,0,0,Frank,Thompson
28047,42,64632,HS-grad,9,White,0,0,William,Howell
28048,22,375422,Bachelors,13,White,0,0,Kara,Michael
28049,24,284317,Bachelors,13,White,0,0,Christina,Jackson
28050,17,132962,12th,8,Black,0,0,William,Collier
28051,63,149698,Some-college,10,White,0,0,Angela,Stanley
28052,61,162397,Bachelors,13,White,0,0,Dale,Frederick
28053,32,273287,Some-college,10,Black,0,0,Chelsea,Woodard
28054,28,389857,HS-grad,9,White,0,0,Michael,Mills
28055,56,329654,Bachelors,13,Asian-Pac-Islander,7688,0,Jeffery,Hines
28056,29,31360,Some-college,10,White,0,0,Darren,Logan
28057,35,37314,Assoc-voc,11,White,0,0,Joel,Mccullough
28058,50,343847,HS-grad,9,White,0,0,Brett,Simpson
28059,57,146103,Bachelors,13,White,0,0,Scott,Compton
28060,24,183410,Some-college,10,White,0,0,Gregory,Wells
28061,37,205997,HS-grad,9,White,0,0,Kristin,Hall
28062,49,251180,7th-8th,4,White,2407,0,James,Owens
28063,32,196385,11th,7,White,0,0,Patricia,Matthews
28064,64,110212,HS-grad,9,Black,0,0,Tony,Mercer
28065,49,32184,HS-grad,9,White,5013,0,Tamara,Perez
28066,20,165804,Some-college,10,Other,0,0,Connie,Mendez
28067,21,548303,,9,White,0,0,Roger,Huber
28068,63,34098,10th,6,White,0,0,Janet,Thomas
28069,62,195343,Doctorate,16,White,15020,0,Destiny,Griffith
28070,33,192663,HS-grad,9,White,0,0,Donna,White
28071,39,130007,Some-college,10,White,0,0,Carlos,Sullivan
28072,46,193047,Bachelors,13,White,0,0,Margaret,Smith
28073,21,136873,Some-college,10,White,0,0,Mr.,Luis
28074,28,111900,Assoc-acdm,12,White,0,0,Joanna,Hunt
28075,63,194638,HS-grad,9,White,0,0,Robert,Long
28076,36,102945,Assoc-voc,11,White,0,0,Madeline,Hernandez
28077,53,242859,Some-college,10,White,0,0,Vanessa,Ray
28078,60,151369,Masters,14,White,0,0,Philip,Williams
28079,33,287372,Some-college,10,White,0,0,Kelsey,Gomez
28080,40,180123,HS-grad,9,Black,0,0,Wesley,Calderon
28081,36,188798,11th,7,Other,0,0,Frank,Price
28082,57,173832,Bachelors,13,White,0,1902,Laura,Spears
28083,43,102180,Masters,14,White,0,0,Bonnie,Powell
28084,17,191535,11th,7,White,0,0,Mr.,Jesse
28085,67,124470,HS-grad,9,White,0,0,Adrian,Miller
28086,43,139734,Bachelors,13,White,15024,0,Shannon,Riley
28087,17,116626,11th,7,White,0,1719,Allison,Figueroa
28088,35,48404,HS-grad,9,White,0,0,Thomas,Bray
28089,24,88126,HS-grad,9,White,0,0,Rhonda,Stephenson
28090,37,163998,12,,White,0,0,Susan,Tran
28091,23,181659,Some-college,10,White,0,0,Kelly,Love
28092,24,304463,Some-college,10,White,0,0,Melvin,Higgins
28093,83,240150,10th,6,White,20051,0,John,Parker
28094,59,175689,Some-college,10,White,0,0,Charles,Shah
28095,31,271933,Some-college,10,White,0,0,Brittney,Wright
28096,40,226902,Masters,14,White,15024,0,Joel,Salinas
28097,39,341672,,11,Asian-Pac-Islander,0,0,Nicole,Huff
28098,36,172571,HS-grad,9,White,0,0,Anthony,Elliott
28099,25,169905,Some-college,10,White,0,0,Jessica,Madden
28100,58,140363,HS-grad,9,White,3325,0,Catherine,Wyatt
28101,45,259412,Prof-school,15,White,99999,0,Jeffery,Vega
28102,44,138077,,13,White,0,0,Ashley,Morse
28103,32,192965,HS-grad,9,White,0,0,Jennifer,Jones
28104,29,285290,11th,7,Black,0,0,Tracy,Schultz
28105,26,212793,9,,White,0,0,Sandra,Nguyen
28106,36,217077,HS-grad,9,White,0,0,Philip,Harvey
28107,29,255949,Bachelors,13,Black,0,0,Arthur,Hernandez
28108,33,69748,,9,White,0,0,Julie,Daniel
28109,40,287008,HS-grad,9,White,0,0,William,Wright
28110,45,120121,Bachelors,13,White,0,0,Teresa,Henry
28111,20,216972,HS-grad,9,White,0,0,Jessica,Logan
28112,44,216907,Assoc-acdm,12,White,0,1848,Taylor,Mills
28113,21,188923,HS-grad,9,White,0,0,Darlene,Schroeder
28114,36,132879,Masters,14,White,0,1887,Kenneth,Edwards
28115,32,31740,Masters,14,Asian-Pac-Islander,0,0,Robert,Snyder
28116,41,106679,Masters,14,White,27828,0,Anthony,Robinson
28117,40,203761,HS-grad,9,White,0,0,Stacy,Gutierrez
28118,49,349986,Bachelors,13,White,0,0,Anna,Long
28119,28,351731,HS-grad,9,White,0,0,Leslie,Peck
28120,46,208067,HS-grad,9,White,0,0,Brandon,Rivera
28121,26,248220,HS-grad,9,White,0,0,Stephen,Hernandez
28122,28,141957,,12,White,0,1887,Daniel,Shaw
28123,57,107617,HS-grad,9,White,0,0,Guy,Baker
28124,37,218955,HS-grad,9,White,0,0,Rachael,Baker
28125,37,638116,,13,Black,0,0,Henry,Fields
28126,35,111377,HS-grad,9,White,0,0,Ronald,Dodson
28127,53,113176,HS-grad,9,White,2597,0,Devin,Ramirez
28128,20,41356,Some-college,10,White,0,0,Emily,Green
28129,44,192771,HS-grad,9,White,0,0,Tricia,Stuart
28130,38,396595,Some-college,10,Asian-Pac-Islander,0,0,Laura,Robertson
28131,47,158286,Masters,14,White,0,0,Denise,Mcconnell
28132,35,337239,HS-grad,9,White,0,0,James,Cuevas
28133,20,258298,Some-college,10,White,0,0,Michael,Lester
28134,68,69249,HS-grad,9,White,0,0,Elizabeth,Robinson
28135,42,341638,,,White,0,0,Brianna,Williams
28136,66,101607,HS-grad,9,White,0,0,Dominic,Flores
28137,44,203761,Bachelors,13,White,10520,0,Jonathan,Holmes
28138,28,213842,Bachelors,13,White,0,0,Sara,Medina
28139,17,112942,10th,6,White,0,0,Julie,Ware
28140,55,227158,,13,White,0,0,Brandy,Perry
28141,46,503923,HS-grad,9,Black,4386,0,Andrea,Jacobs
28142,31,113752,Some-college,10,White,0,0,Deanna,Martin
28143,27,205499,Doctorate,16,White,0,0,Albert,Garcia
28144,24,96178,Bachelors,13,White,0,0,Mrs.,Julie
28145,29,406826,Bachelors,13,White,0,0,Mark,Salas
28146,29,271579,10th,6,White,0,0,Karen,Brooks
28147,30,324120,HS-grad,9,White,0,0,Tyler,Humphrey
28148,32,146161,Masters,14,White,0,0,Joe,Carlson
28149,46,213140,14,,White,0,1977,Mrs.,Sara
28150,19,170653,HS-grad,9,White,0,0,Pamela,Kramer
28151,60,181196,Some-college,10,White,0,0,Patrick,Mcneil
28152,47,173938,Prof-school,15,White,0,2258,Haley,Conway
28153,25,202480,Assoc-acdm,12,White,0,0,Renee,Miller
28154,64,182866,HS-grad,9,White,0,0,Dustin,Diaz
28155,21,131404,HS-grad,9,White,0,0,Aaron,Becker
28156,19,213644,HS-grad,9,White,0,0,Ryan,Henry
28157,53,178356,Assoc-acdm,12,White,2407,0,Ms.,Elizabeth
28158,40,196029,HS-grad,9,White,0,0,Roger,Young
28159,35,102471,HS-grad,9,White,0,0,Meghan,Anderson
28160,64,264544,Masters,14,White,0,0,Deanna,Wilkins
28161,19,277695,Preschool,1,White,0,0,Anna,Beltran
28162,28,264498,Bachelors,13,White,0,0,Pamela,Price
28163,35,133839,Some-college,10,White,0,0,Andrew,Campos
28164,28,268222,11th,7,Black,0,0,Tonya,Thomas
28165,26,38232,Bachelors,13,White,0,0,Jeffrey,Gomez
28166,24,300275,HS-grad,9,White,0,0,Ebony,Jones
28167,25,27142,Some-college,10,White,0,0,Jill,Guzman
28168,36,607848,10,,White,7688,0,Alexander,Lyons
28169,42,137698,5th-6th,3,White,0,0,Geoffrey,Rivera
28170,73,45784,Some-college,10,White,0,0,Eric,Torres
28171,29,51461,Assoc-acdm,12,White,0,0,William,Brooks
28172,38,246463,HS-grad,9,White,0,0,Kathleen,Welch
28173,29,179008,Assoc-acdm,12,White,0,0,Darrell,Kim
28174,30,241583,Some-college,10,White,0,0,Rebecca,Owens
28175,29,153475,11th,7,White,0,0,Tammy,Wiley
28176,24,117167,Some-college,10,White,0,0,Hannah,Richardson
28177,34,117186,HS-grad,9,White,0,0,Julia,Santos
28178,46,86220,Bachelors,13,White,0,0,Scott,Hoffman
28179,44,75742,Bachelors,13,White,0,0,Louis,Wagner
28180,60,290593,Masters,14,White,0,0,Raymond,Davis
28181,28,209109,Bachelors,13,White,0,0,Mr.,James
28182,29,212091,Some-college,10,White,0,0,Cassidy,Ramsey
28183,19,138153,Some-college,10,White,0,0,Michelle,Mckinney
28184,49,149210,HS-grad,9,Black,0,0,Mitchell,Green
28185,21,369643,HS-grad,9,White,0,0,Bridget,Wright
28186,29,143582,HS-grad,9,Asian-Pac-Islander,0,0,Chad,Mayo
28187,42,270721,Bachelors,13,White,0,0,Donna,Rivera
28188,20,177787,10,,White,0,0,Eugene,Clark
28189,53,539864,Some-college,10,White,0,0,Amber,Booker
28190,24,278391,Assoc-acdm,12,White,0,0,Ricky,Oliver
28191,48,97863,Bachelors,13,White,0,0,Angela,Christensen
28192,31,182237,10th,6,White,0,0,Daniel,Hayes
28193,36,301227,5th-6th,3,Other,0,0,Jacob,Weber
28194,57,161662,Bachelors,13,White,7688,0,Joseph,Mcintosh
28195,20,190423,Some-college,10,White,0,0,Michael,Farley
28196,41,247082,HS-grad,9,White,0,0,Cory,Ray
28197,52,96359,Doctorate,16,White,0,0,Wendy,Bishop
28198,49,140826,Masters,14,Asian-Pac-Islander,99999,0,Amanda,Mccoy
28199,24,102493,HS-grad,9,White,0,0,Laura,Estes
28200,24,493732,1st-4th,2,White,0,0,Victoria,Nichols
28201,31,301526,10,,White,0,0,Samantha,Mckenzie
28202,47,142061,Some-college,10,White,0,0,Charles,Wilcox
28203,58,298643,HS-grad,9,Black,0,0,Alyssa,Colon
28204,50,44728,HS-grad,9,White,0,0,Jon,Clark
28205,37,248010,Some-college,10,White,0,1887,Joseph,Scott
28206,37,34146,HS-grad,9,White,0,0,Amanda,White
28207,55,171328,,10,Black,0,0,Linda,Moore
28208,24,270075,Bachelors,13,White,0,0,Courtney,Mcknight
28209,52,50934,Assoc-acdm,12,White,0,0,Carmen,Myers
28210,39,172186,Some-college,10,White,0,0,Kelly,Barnes
28211,30,177596,,10,White,0,0,Christopher,Ali
28212,35,30916,HS-grad,9,White,0,0,Brittany,Wilkins
28213,45,191357,Assoc-voc,11,White,0,0,Jimmy,Stephens
28214,27,262723,Some-college,10,Black,0,0,Michelle,Turner
28215,54,115284,Bachelors,13,White,0,0,Kelly,Walter
28216,63,78383,HS-grad,9,White,0,0,Linda,Romero
28217,20,72055,Some-college,10,White,0,0,Joe,Martinez
28218,58,104613,Assoc-acdm,12,White,0,0,Vanessa,Finley
28219,30,159888,Bachelors,13,White,0,0,Jennifer,Bishop
28220,22,333910,Some-college,10,White,0,0,Andre,Murillo
28221,70,35494,HS-grad,9,White,0,0,Michael,Huang
28222,37,33001,HS-grad,9,White,0,0,Kristin,Jones
28223,33,196385,Bachelors,13,White,0,1977,Frances,Wood
28224,44,317535,1st-4th,2,White,0,0,Dawn,Olson
28225,18,151404,11th,7,White,0,0,Kenneth,Harris
28226,40,214781,Some-college,10,White,7298,0,Karen,Parsons
28227,45,59380,Bachelors,13,White,0,0,Micheal,Clark
28228,28,371408,Bachelors,13,White,0,0,Roger,Mills
28229,49,266150,HS-grad,9,White,0,0,Karen,Henry
28230,53,88506,Bachelors,13,White,0,0,Ryan,Howard
28231,46,192360,Bachelors,13,White,0,0,Emily,Young
28232,42,169383,Masters,14,White,0,0,Donna,Moon
28233,49,34446,Some-college,10,White,0,0,Cristian,Torres
28234,20,320047,10th,6,White,0,0,Wayne,Welch
28235,31,302679,HS-grad,9,White,0,0,Erica,Nguyen
28236,44,187720,Some-college,10,White,0,0,Jennifer,Scott
28237,19,129151,HS-grad,9,White,0,0,Nicholas,Hayes
28238,25,269015,HS-grad,9,Black,0,0,Jared,Franco
28239,45,191776,Masters,14,White,25236,0,Sara,Jordan
28240,45,72393,HS-grad,9,White,0,0,Roger,Smith
28241,40,548664,HS-grad,9,White,0,0,Erik,Robinson
28242,36,137314,Assoc-voc,11,White,0,0,Mrs.,Samantha
28243,80,252466,Assoc-voc,11,White,0,0,Brandon,Walker
28244,52,279344,Masters,14,White,15024,0,Jessica,Avery
28245,25,50103,HS-grad,9,White,0,0,Tammy,Hawkins
28246,29,259226,11th,7,White,0,0,Amy,Lawrence
28247,47,398652,HS-grad,9,White,0,0,Thomas,Mills
28248,49,67001,HS-grad,9,White,0,0,Michelle,Richards
28249,31,190228,Masters,14,White,0,0,Jimmy,Schroeder
28250,35,142874,Assoc-acdm,12,Black,0,0,Cathy,Johnson
28251,25,28008,Assoc-acdm,12,White,0,0,Elizabeth,Pratt
28252,21,313873,5th-6th,3,White,0,0,Scott,Gillespie
28253,82,121944,7th-8th,4,White,0,0,Phillip,Bennett
28254,47,200471,Assoc-voc,11,White,4064,0,Tanya,Brooks
28255,46,99699,Bachelors,13,Black,0,1876,Jesse,Dickerson
28256,51,183173,HS-grad,9,White,0,0,Dawn,Gonzalez
28257,35,130540,Masters,14,White,0,1564,Kim,Hill
28258,30,235124,HS-grad,9,White,99999,0,Kimberly,Haynes
28259,32,296897,Bachelors,13,Black,0,0,Melody,Sanchez
28260,42,247695,HS-grad,9,White,0,0,Michelle,Powell
28261,50,165001,Bachelors,13,White,0,0,Brandon,Salazar
28262,48,100067,Some-college,10,Black,0,0,Suzanne,Buck
28263,38,149347,Masters,14,White,0,0,Amanda,Mcguire
28264,43,106982,Bachelors,13,White,0,0,Christopher,Johnson
28265,71,130436,1st-4th,2,White,0,0,Rachel,Morgan
28266,28,143582,HS-grad,9,Asian-Pac-Islander,0,0,Kayla,Simmons
28267,43,33521,Bachelors,13,White,0,0,Crystal,Gomez
28268,38,312528,,13,White,0,0,Sarah,Cole
28269,64,96076,Masters,14,White,0,0,Tanya,Washington
28270,23,257683,Bachelors,13,White,0,0,Dale,Barnes
28271,19,71691,11th,7,White,0,0,Lori,Mann
28272,53,82783,HS-grad,9,White,0,0,Jordan,Carter
28273,50,200960,Some-college,10,White,0,0,Melissa,Brewer
28274,45,343377,Some-college,10,White,0,0,Dale,Harris
28275,45,81132,Some-college,10,Asian-Pac-Islander,0,0,Amanda,Parks
28276,35,171968,HS-grad,9,White,0,0,Andrew,Frederick
28277,21,54472,HS-grad,9,White,0,0,Evan,Roberson
28278,21,253612,Some-college,10,White,1055,0,Alexandra,Gardner
28279,49,330874,Some-college,10,White,0,0,Maria,Dennis
28280,34,346736,Assoc-acdm,12,White,0,0,Kayla,Vang
28281,41,70447,,10,Asian-Pac-Islander,0,0,James,Leon
28282,36,27408,Assoc-voc,11,White,0,0,Daniel,Edwards
28283,23,46645,Bachelors,13,White,0,0,Samantha,Morris
28284,39,454585,5th-6th,3,White,0,0,Mr.,Robert
28285,26,160445,HS-grad,9,White,0,0,Sherry,Miller
28286,44,180609,HS-grad,9,White,0,0,Joy,Bryant
28287,40,50442,10,,Amer-Indian-Eskimo,2977,0,Kelly,Robinson
28288,38,195686,Some-college,10,White,0,0,Joshua,Hutchinson
28289,42,156580,Some-college,10,White,0,0,Bruce,Delacruz
28290,41,223763,Masters,14,White,0,0,Mrs.,Sandra
28291,19,231688,Some-college,10,White,0,0,Michael,Meza
28292,30,170130,HS-grad,9,White,0,0,Misty,Martin
28293,43,111483,Assoc-voc,11,White,3103,0,Matthew,Snyder
28294,34,193285,HS-grad,9,White,0,0,James,Cline
28295,33,251521,11th,7,White,0,0,Bradley,Nunez
28296,29,33436,HS-grad,9,White,0,0,Tiffany,Reilly
28297,42,364832,7th-8th,4,White,0,0,Lindsey,Tucker
28298,71,401203,Bachelors,13,White,0,0,Brittany,Reed
28299,17,79464,11th,7,White,0,0,Kristen,Hopkins
28300,18,87169,HS-grad,9,Asian-Pac-Islander,0,0,Leslie,Martinez
28301,46,308077,Prof-school,15,White,0,0,Craig,Fox
28302,40,309311,HS-grad,9,White,0,0,Jason,Jackson
28303,27,289039,Some-college,10,Asian-Pac-Islander,0,0,Michele,Barton
28304,23,186014,Some-college,10,White,0,0,Mary,Daniel
28305,23,410439,HS-grad,9,White,0,0,Christopher,David
28306,51,293196,Some-college,10,White,0,0,Wayne,Taylor
28307,63,76286,Masters,14,Other,0,0,Carol,Stevens
28308,59,168079,HS-grad,9,White,0,0,Susan,Richards
28309,72,116640,Some-college,10,White,3471,0,Aaron,Adkins
28310,32,271276,HS-grad,9,White,0,0,Amanda,Acevedo
28311,26,248990,HS-grad,9,White,0,0,Courtney,Rush
28312,50,177487,HS-grad,9,White,0,0,Dennis,Bell
28313,68,176468,HS-grad,9,Black,0,0,Jamie,Jenkins
28314,46,283004,Assoc-voc,11,Asian-Pac-Islander,0,0,Nancy,Warren
28315,17,159771,10th,6,Black,0,0,James,Hansen
28316,34,227282,Some-college,10,White,0,0,Kenneth,Frey
28317,30,227551,,9,White,0,0,Richard,Roberts
28318,20,376416,HS-grad,9,White,0,0,Johnathan,Miller
28319,20,190227,Masters,14,White,0,0,Daisy,Johnson
28320,26,247455,Bachelors,13,White,5178,0,Dr.,Samuel
28321,30,110622,,13,Asian-Pac-Islander,0,0,Kathryn,Pope
28322,22,238917,11th,7,White,0,0,Edwin,Dunn
28323,35,186934,Bachelors,13,White,0,0,Laura,Galvan
28324,50,287927,HS-grad,9,White,0,0,Garrett,Johnston
28325,46,84790,HS-grad,9,White,0,0,Brent,Brown
28326,37,186359,9,,White,7688,0,Ian,Wright
28327,18,162908,11th,7,White,0,0,Holly,Richardson
28328,17,275778,9th,5,White,0,0,Summer,Gray
28329,30,175413,HS-grad,9,Black,0,0,Jason,Durham
28330,39,170502,Masters,14,Black,0,0,Calvin,Thomas
28331,47,106207,11th,7,White,0,0,Sandra,Hodges
28332,47,231797,Bachelors,13,White,0,1977,George,Lawson
28333,51,152810,Assoc-voc,11,White,0,0,Jennifer,Allen
28334,30,177828,,13,White,0,0,Madison,Martinez
28335,47,192713,HS-grad,9,White,0,0,Laura,Ayala
28336,42,66460,Some-college,10,White,0,0,Juan,Davidson
28337,47,272182,10,,Black,0,0,Shane,Oliver
28338,38,289448,Masters,14,Asian-Pac-Islander,0,0,Breanna,Wilson
28339,32,190228,HS-grad,9,White,0,0,Stacie,Vaughan
28340,36,185394,HS-grad,9,White,0,0,Jade,Conway
28341,18,126071,HS-grad,9,White,0,0,Brian,Lewis
28342,24,165474,Bachelors,13,White,0,0,Dalton,Higgins
28343,38,215917,Some-college,10,Asian-Pac-Islander,0,0,Christine,Serrano
28344,17,60562,9th,5,White,0,0,Tammy,Reed
28345,30,146161,HS-grad,9,White,0,1887,Jared,Burch
28346,54,185407,Bachelors,13,White,0,0,Jaime,White
28347,34,304030,HS-grad,9,Black,0,0,Phillip,Ramirez
28348,36,153066,Masters,14,White,0,0,Raymond,Smith
28349,17,118792,11th,7,White,0,0,Regina,Bullock
28350,35,269300,Bachelors,13,Black,0,0,Ashley,Pollard
28351,55,205422,10th,6,Black,0,0,Valerie,Knight
28352,34,226443,Prof-school,15,White,0,0,Joshua,Washington
28353,34,198103,HS-grad,9,White,0,1980,Julie,Barnes
28354,28,435842,Bachelors,13,White,0,0,William,Velazquez
28355,65,262446,11th,7,White,0,0,Rachael,Nielsen
28356,49,403112,HS-grad,9,Black,0,0,Michael,Stevenson
28357,44,282722,Prof-school,15,White,99999,0,Cynthia,Wilson
28358,25,31873,Bachelors,13,White,0,0,Tara,Bishop
28359,36,37019,9,,White,0,0,Troy,Hardy
28360,35,238433,,11,White,0,0,Luis,Coleman
28361,31,226443,Bachelors,13,White,0,0,Jon,Hart
28362,53,289620,Prof-school,15,White,0,0,Julia,Burns
28363,29,383745,Some-college,10,White,0,1485,Elizabeth,Smith
28364,22,193089,HS-grad,9,White,0,0,Linda,Goodman
28365,43,174575,Some-college,10,White,0,0,Brenda,Chen
28366,28,90547,HS-grad,9,Black,0,0,Andrea,Horn
28367,29,195284,Doctorate,16,White,0,0,Tammie,Ramirez
28368,44,247024,Bachelors,13,White,0,0,Melissa,Burns
28369,30,196963,Assoc-acdm,12,White,0,0,Andrew,Levy
28370,27,302422,Some-college,10,White,0,0,Jon,Lambert
28371,34,205733,HS-grad,9,White,0,0,Linda,Smith
28372,25,161478,Bachelors,13,Asian-Pac-Islander,0,0,Jerry,Duke
28373,58,347692,11th,7,Black,0,0,Mark,Figueroa
28374,65,193365,Some-college,10,White,0,0,William,Carroll
28375,39,48063,8,,White,0,0,John,Silva
28376,28,107236,12th,8,White,0,0,Jessica,Young
28377,39,113151,Bachelors,13,White,0,0,Adam,Kennedy
28378,39,127772,HS-grad,9,White,0,0,Pamela,Flores
28379,17,159849,11th,7,White,0,0,Sara,Castillo
28380,25,125491,Some-college,10,Asian-Pac-Islander,0,0,Carrie,White
28381,34,98101,Bachelors,13,White,7688,0,Benjamin,Hopkins
28382,21,322931,Some-college,10,White,0,0,Denise,Parker
28383,36,225172,,9,White,0,0,Sandra,Lambert
28384,52,233149,Masters,14,White,15024,0,Daniel,Howell
28385,48,156926,Bachelors,13,White,0,0,Albert,Russo
28386,35,35751,1st-4th,2,White,0,0,Henry,Bond
28387,58,139290,Bachelors,13,White,0,0,Kimberly,Marks
28388,17,368700,11th,7,White,0,0,Breanna,Wood
28389,30,54608,Assoc-acdm,12,White,0,0,Andrew,Johnson
28390,52,180881,Bachelors,13,White,0,0,Julia,Franklin
28391,30,29662,Assoc-acdm,12,White,0,0,Melissa,Freeman
28392,46,196707,HS-grad,9,White,0,0,Monica,Bowen
28393,51,54465,Assoc-voc,11,White,0,0,Stephen,Rosario
28394,61,201273,Some-college,10,White,0,0,Carla,Barry
28395,41,185267,Bachelors,13,White,0,0,Shannon,Watson
28396,72,298070,Assoc-voc,11,White,6723,0,Sean,Mendoza
28397,34,241360,HS-grad,9,White,0,0,Tina,Collier
28398,35,295127,Some-college,10,White,0,0,Brandon,Sloan
28399,35,194404,Assoc-acdm,12,White,0,0,Jessica,Valdez
28400,47,169549,HS-grad,9,White,0,0,Christian,Campbell
28401,43,114191,Some-college,10,Asian-Pac-Islander,0,0,Sheila,Alexander
28402,55,144071,Bachelors,13,White,0,0,Brian,Gomez
28403,37,165034,HS-grad,9,White,0,2002,Marcus,Hernandez
28404,17,121037,12th,8,White,0,0,Jacqueline,Sexton
28405,46,104908,HS-grad,9,Black,0,0,Tammy,Paul
28406,35,327164,Assoc-acdm,12,White,0,0,Michael,Hamilton
28407,38,430035,9th,5,White,0,0,Michael,Pena
28408,24,209034,Assoc-acdm,12,White,0,0,Alison,Pollard
28409,29,115677,Bachelors,13,White,0,0,Kimberly,Patel
28410,40,34540,Masters,14,White,0,0,Michele,Fisher
28411,52,215656,HS-grad,9,White,0,0,Tony,Parker
28412,58,519006,HS-grad,9,White,0,0,Danielle,Wilson
28413,72,195184,HS-grad,9,White,0,0,Stacey,Orr
28414,49,187454,HS-grad,9,White,99999,0,Curtis,Henderson
28415,68,422013,HS-grad,9,White,0,3683,Scott,Murray
28416,23,380281,Assoc-acdm,12,White,0,0,Brady,Mcdonald
28417,26,64289,HS-grad,9,White,0,0,Mary,Mcdonald
28418,32,37646,Some-college,10,White,0,0,Mrs.,Denise
28419,35,186489,9th,5,White,0,0,Amber,Gonzalez
28420,61,213700,Bachelors,13,White,0,0,Matthew,Rice
28421,55,181242,HS-grad,9,White,0,0,Megan,Bennett
28422,48,136455,Some-college,10,White,0,0,David,Cox
28423,55,254949,HS-grad,9,White,0,0,Jose,Scott
28424,20,235894,Some-college,10,White,0,0,Lisa,Harrell
28425,38,295166,HS-grad,9,Black,0,0,Anthony,Richardson
28426,18,42857,Some-college,10,White,0,0,Anita,Anderson
28427,49,170846,Masters,14,White,0,0,Samantha,Ferguson
28428,33,176711,Assoc-acdm,12,White,0,0,Angie,Johnston
28429,58,182123,HS-grad,9,White,0,0,Tina,Hayes
28430,32,347623,HS-grad,9,White,0,0,Charles,Ross
28431,41,177305,Assoc-acdm,12,White,0,0,Samantha,Gonzales
28432,31,147284,Doctorate,16,White,0,1977,Ronald,Vasquez
28433,24,97676,Some-college,10,White,0,0,Laura,Keller
28434,48,316101,HS-grad,9,White,0,0,Carrie,Ward
28435,36,293528,Assoc-voc,11,White,0,0,Holly,Estrada
28436,42,310632,Some-college,10,Black,0,0,Randy,Clark
28437,50,38310,7th-8th,4,White,0,0,Vanessa,Newton
28438,27,178778,HS-grad,9,White,0,0,Michele,Nielsen
28439,44,165492,Some-college,10,White,0,0,Anthony,Mack
28440,25,307643,HS-grad,9,White,0,0,Andrea,Calhoun
28441,19,84250,Some-college,10,White,0,0,Jonathan,Brown
28442,44,210525,Some-college,10,White,0,0,Robin,Cortez
28443,50,280292,10th,6,White,0,0,Matthew,Wang
28444,45,99179,11th,7,White,0,0,Larry,King
28445,25,233461,Assoc-acdm,12,White,0,0,Jessica,Hurst
28446,58,129786,HS-grad,9,White,0,0,Paula,Stevens
28447,27,173178,Some-college,10,Black,0,0,Marissa,Miller
28448,18,120544,9th,5,Black,0,0,Alexis,Foley
28449,51,237295,,10,White,0,0,Erik,Morton
28450,28,200775,Masters,14,White,0,0,Brooke,Bender
28451,50,162632,HS-grad,9,White,0,0,Lisa,Stephens
28452,23,109053,HS-grad,9,White,0,0,Sarah,Hernandez
28453,31,181824,Bachelors,13,White,0,1902,Christina,Myers
