,age,education,race,sex,hours-per-week,native-country,salary,first_name,last_names
44892,41,7th-8th,White,Male,40,United-States,<=50K.,Kathleen,Rowe
44893,20,11th,Black,Male,40,United-States,<=50K,Jared,Robertson
44894,61,,White,Male,37,Cuba,<=50K.,Ashley,Diaz
44895,49,Bachelors,White,Male,46,United-States,>50K.,Ricky,Garner
44896,45,HS-grad,White,Male,40,United-States,<=50K,Susan,Daniels
44897,51,HS-grad,White,Male,40,United-States,<=50K.,Danny,Bowen
44898,23,HS-grad,White,Male,40,Puerto-Rico,<=50K,Regina,Hayes
44899,65,Some-college,White,Male,48,United-States,>50K.,James,Guzman
44900,45,HS-grad,Asian-Pac-Islander,Female,40,United-States,<=50K,Jason,Freeman
44901,39,,Black,Male,40,United-States,<=50K.,Scott,Herrera
44902,63,Some-college,White,Female,43,United-States,<=50K,Gail,Chambers
44903,46,Bachelors,White,Male,50,United-States,>50K,Karen,Daniel
44904,20,Some-college,White,Male,30,United-States,<=50K.,Sarah,Decker
44905,21,Some-college,White,Female,35,United-States,<=50K.,Rebecca,Ingram
44906,36,HS-grad,White,Male,40,United-States,<=50K,Samantha,Bullock
44907,29,Bachelors,White,Female,50,Cuba,>50K.,Alicia,Goodman
44908,31,Bachelors,White,Male,50,United-States,>50K.,Daniel,Adams
44909,43,Masters,White,Female,50,United-States,>50K,Tony,Lawson
44910,61,HS-grad,White,Female,40,United-States,<=50K.,Stacie,Owens
44911,43,Some-college,Black,Female,40,United-States,<=50K,Regina,Silva
44912,33,Masters,White,Male,40,United-States,>50K,Charles,Hicks
44913,25,HS-grad,White,Male,45,United-States,<=50K.,Benjamin,Craig
44914,27,12th,White,Male,40,Mexico,<=50K.,Alexander,Erickson
44915,29,Some-college,White,Male,60,United-States,<=50K,Melanie,Spencer
44916,41,Masters,White,Male,60,United-States,<=50K,David,Hayes
44917,25,Some-college,White,Male,40,United-States,<=50K.,Daniel,Hall
44918,51,HS-grad,Black,Female,40,United-States,<=50K,Jennifer,Garner
44919,61,7th-8th,White,Male,56,United-States,<=50K,Douglas,Lindsey
44920,37,1st-4th,White,Male,40,Mexico,<=50K.,Sandra,King
44921,37,Bachelors,White,Female,30,United-States,>50K,Joyce,Blevins
44922,56,HS-grad,White,Male,40,United-States,>50K,Julia,Holmes
44923,25,Bachelors,White,Female,40,United-States,<=50K,Emily,Dalton
44924,61,Bachelors,White,Male,44,United-States,>50K.,Robin,West
44925,19,Some-college,White,Female,20,United-States,<=50K,Gloria,Freeman
44926,49,Some-college,White,Male,40,United-States,<=50K,Amy,Stephens
44927,28,Bachelors,White,Male,40,United-States,<=50K.,Jesus,James
44928,37,HS-grad,White,Male,55,United-States,>50K,Tara,Wilkerson
44929,55,Masters,Asian-Pac-Islander,Female,50,Thailand,<=50K.,Diane,Bowers
44930,25,HS-grad,White,Female,40,United-States,<=50K,Jeffrey,Norton
44931,41,Bachelors,White,Male,50,United-States,<=50K.,Heather,Payne
44932,32,Bachelors,Other,Male,40,Ecuador,<=50K,Bonnie,Gray
44933,39,HS-grad,White,Male,55,United-States,<=50K.,Angelica,Cox
44934,64,Some-college,White,Female,40,United-States,<=50K.,Sheri,Baldwin
44935,64,1st-4th,White,Male,40,United-States,<=50K.,Jonathan,Diaz
44936,28,Some-college,White,Male,40,United-States,>50K,Angela,Wilson
44937,21,Some-college,White,Female,10,United-States,<=50K,Karen,Orozco
44938,20,Some-college,Asian-Pac-Islander,Female,8,United-States,<=50K.,Betty,Santos
44939,22,HS-grad,White,Male,45,United-States,<=50K,Lindsay,Beltran
44940,26,Assoc-voc,White,Female,54,United-States,<=50K,Katie,Gonzales
44941,37,11th,White,Male,40,United-States,<=50K.,April,Leon
44942,58,Some-college,White,Male,40,United-States,>50K,Kaitlin,Cox
44943,25,Bachelors,White,Male,50,United-States,<=50K,Kathleen,Harris
44944,33,HS-grad,White,Male,38,United-States,<=50K.,Terry,Perry
44945,44,HS-grad,White,Male,35,Germany,<=50K.,Brandi,Patton
44946,36,,White,Male,40,United-States,<=50K.,Julie,Warren
44947,62,7th-8th,White,Female,35,United-States,<=50K.,Melissa,Garcia
44948,17,11th,White,Male,5,United-States,<=50K,Jade,Vang
44949,68,Bachelors,White,Male,40,Ireland,>50K,Julie,Morgan
44950,23,Bachelors,White,Female,40,United-States,<=50K,Jonathan,Mclean
44951,31,HS-grad,White,Female,12,United-States,<=50K,Monica,Melendez
44952,29,HS-grad,White,Male,36,United-States,<=50K.,Jerry,Rose
44953,17,10th,White,Male,10,United-States,<=50K,Adam,Ortiz
44954,58,Doctorate,White,Male,24,United-States,>50K,Dana,Perry
44955,64,HS-grad,White,Male,20,United-States,<=50K.,Tracy,Pugh
44956,55,15,White,Female,39,United-States,<=50K,Karen,Benjamin
44957,42,Some-college,White,Male,40,United-States,<=50K,Ashley,Mason
44958,51,,Amer-Indian-Eskimo,Male,60,United-States,<=50K,Theresa,Williams
44959,29,HS-grad,Black,Male,40,United-States,<=50K,Rebecca,Hernandez
44960,58,Masters,White,Male,40,Greece,>50K,Nicholas,Hodge
44961,29,9,Amer-Indian-Eskimo,Male,65,United-States,<=50K,Mary,Baker
44962,39,Bachelors,Asian-Pac-Islander,Female,10,Japan,<=50K,Andrew,Rodriguez
44963,24,HS-grad,White,Female,25,United-States,<=50K,Amanda,Pena
44964,79,Masters,White,Female,23,United-States,<=50K.,Joseph,Jones
44965,33,Some-college,White,Male,55,United-States,<=50K,Joel,Hutchinson
44966,26,Masters,White,Male,40,United-States,>50K,Aimee,Anderson
44967,44,HS-grad,White,Male,40,United-States,<=50K,Suzanne,Lozano
44968,53,HS-grad,White,Male,40,United-States,<=50K.,Misty,Newton
44969,43,Some-college,White,Female,40,United-States,<=50K,Brett,Warren
44970,58,HS-grad,White,Male,52,Mexico,>50K,James,Jimenez
44971,54,Bachelors,White,Male,40,United-States,<=50K,Alicia,Baker
44972,37,Some-college,White,Male,65,United-States,<=50K,Jordan,Hubbard
44973,32,Assoc-voc,White,Female,50,United-States,<=50K,Earl,Griffith
44974,67,HS-grad,White,Male,40,United-States,<=50K,Jordan,Martinez
44975,40,,White,Female,38,United-States,<=50K,Cassandra,Huber
44976,36,Some-college,White,Male,48,United-States,<=50K,Laura,Jackson
44977,26,Some-college,Black,Female,40,United-States,<=50K.,Joshua,Neal
44978,31,Assoc-acdm,White,Male,50,United-States,>50K,Gary,Santiago
44979,54,Some-college,White,Male,60,United-States,>50K,Lori,Wright
44980,34,HS-grad,Black,Male,40,United-States,<=50K,Dillon,Terry
44981,26,HS-grad,White,Male,40,United-States,<=50K,Jodi,Wagner
44982,47,10th,Black,Female,38,United-States,<=50K.,Elizabeth,Johnson
44983,24,Bachelors,White,Male,30,United-States,<=50K,Mary,Gutierrez
44984,35,HS-grad,White,Male,40,United-States,<=50K,Brittany,Dunn
44985,66,Assoc-voc,White,Male,45,United-States,<=50K.,Christine,Carlson
44986,39,,Asian-Pac-Islander,Female,40,Philippines,<=50K,Frederick,Santos
44987,40,Masters,White,Male,58,United-States,<=50K.,Angela,Miller
44988,47,Assoc-voc,White,Male,40,United-States,>50K,Lisa,Bell
44989,41,HS-grad,White,Male,40,Mexico,<=50K.,Teresa,Contreras
44990,46,HS-grad,White,Male,40,United-States,<=50K,Sandra,Potter
44991,22,HS-grad,White,Female,40,United-States,<=50K,Leah,Escobar
44992,50,Masters,White,Male,65,United-States,>50K,Jeffrey,Moore
44993,55,,White,Male,25,United-States,<=50K,Rodney,Tucker
44994,56,Masters,White,Male,35,?,>50K,Mark,Bird
44995,54,Some-college,Black,Male,41,United-States,<=50K,Diana,Werner
44996,40,Some-college,White,Female,30,United-States,<=50K,Joan,Middleton
44997,35,Some-college,Black,Male,84,United-States,<=50K.,Brittany,Roberts
44998,37,HS-grad,White,Male,40,United-States,>50K.,Teresa,Johnston
44999,17,10th,White,Female,15,United-States,<=50K.,Cynthia,Hardin
45000,17,11th,Black,Female,20,United-States,<=50K.,Rachel,Pace
45001,40,HS-grad,White,Male,40,United-States,>50K,Beverly,Cobb
45002,28,Assoc-acdm,White,Male,65,United-States,>50K,James,Everett
45003,52,Some-college,Asian-Pac-Islander,Female,40,United-States,>50K,Debra,Butler
45004,43,HS-grad,White,Male,35,United-States,<=50K.,Cindy,Young
45005,54,Some-college,White,Male,45,United-States,>50K.,Joshua,King
45006,31,,White,Male,45,United-States,>50K.,Joel,Ramos
45007,39,Bachelors,White,Male,40,United-States,>50K.,Joshua,Kane
45008,41,HS-grad,White,Female,50,England,>50K.,Mrs.,Sara
45009,31,HS-grad,White,Male,50,United-States,<=50K,Alison,Bowman
45010,48,HS-grad,Black,Male,40,United-States,>50K,Darren,Carlson
45011,47,Bachelors,White,Female,35,United-States,>50K,Christopher,Allen
45012,46,Some-college,Asian-Pac-Islander,Male,50,Philippines,<=50K.,Desiree,Thornton
45013,47,Bachelors,White,Female,40,United-States,>50K,Jose,Nixon
45014,23,Some-college,White,Male,40,United-States,<=50K.,Susan,Wheeler
45015,19,HS-grad,White,Male,20,United-States,<=50K,Randy,Lane
45016,30,HS-grad,White,Male,44,United-States,<=50K,Kerry,Hughes
45017,30,11th,White,Male,45,United-States,<=50K,Jasmin,Garcia
45018,45,10th,White,Male,40,United-States,<=50K,Jasmine,Sandoval
45019,38,Assoc-voc,White,Male,40,?,>50K,Marc,Smith
45020,39,5th-6th,White,Male,50,Mexico,<=50K.,Cameron,Patel
45021,43,Bachelors,Black,Male,50,United-States,<=50K.,James,Woods
45022,38,,White,Male,40,United-States,<=50K,Jamie,Vargas
45023,41,Assoc-voc,Asian-Pac-Islander,Male,60,India,>50K,Patrick,Murray
45024,35,Assoc-voc,White,Male,42,United-States,<=50K,Kristen,Trevino
45025,37,Bachelors,White,Male,60,United-States,>50K,Jacob,Martin
45026,38,HS-grad,Black,Male,40,United-States,<=50K,Miss,Christine
45027,40,5th-6th,White,Male,40,United-States,<=50K.,Taylor,Lam
45028,25,Bachelors,White,Male,40,United-States,<=50K,Adam,Rasmussen
45029,50,HS-grad,Asian-Pac-Islander,Female,60,Vietnam,<=50K,Patricia,Murillo
45030,29,13,White,Female,40,United-States,<=50K,Kevin,Pratt
45031,24,10,White,Male,40,United-States,<=50K.,Joshua,Kirk
45032,32,Bachelors,White,Male,40,Japan,>50K.,Amanda,Hardin
45033,38,Some-college,White,Male,60,United-States,>50K,Justin,English
45034,72,HS-grad,White,Male,55,United-States,<=50K,Kimberly,Bowman
45035,21,HS-grad,White,Male,40,United-States,<=50K.,Emily,Freeman
45036,35,Some-college,White,Male,45,United-States,<=50K,Jeffrey,Wolf
45037,21,Some-college,White,Male,12,United-States,<=50K,Nathan,Ramirez
45038,47,Bachelors,White,Male,80,United-States,<=50K.,Kayla,Thomas
45039,35,Assoc-acdm,White,Female,40,United-States,>50K,Sherry,Turner
45040,42,HS-grad,White,Male,55,United-States,<=50K,Kendra,Pollard
45041,55,14,White,Male,55,United-States,>50K,Michelle,Robertson
45042,41,HS-grad,White,Male,62,United-States,<=50K,Andrew,Christian
45043,32,11th,White,Female,15,United-States,<=50K,Kelsey,Brown
45044,20,HS-grad,White,Female,25,United-States,<=50K,Marc,Underwood
45045,33,Some-college,Other,Female,38,United-States,<=50K,Veronica,Glenn
45046,36,HS-grad,White,Male,65,United-States,>50K,Sarah,Fischer
45047,39,HS-grad,Black,Male,40,United-States,>50K.,Barbara,Ingram
45048,67,HS-grad,White,Male,24,United-States,<=50K,Kristopher,Tyler
45049,35,Some-college,White,Male,40,United-States,<=50K,Thomas,Walters
45050,50,HS-grad,White,Male,55,United-States,<=50K.,Joshua,Armstrong
45051,45,HS-grad,White,Female,37,United-States,<=50K.,Dalton,Peterson
45052,42,Bachelors,White,Male,30,United-States,<=50K,Janet,Torres
45053,17,9th,Black,Male,9,United-States,<=50K,Bethany,Johnson
45054,65,Masters,White,Male,40,United-States,>50K,Abigail,Ellis
45055,34,HS-grad,Black,Male,40,United-States,<=50K,Jesse,Valdez
45056,30,10,White,Male,40,United-States,<=50K,Anthony,Strickland
45057,32,Bachelors,White,Male,48,United-States,>50K,Renee,Hodge
45058,21,Some-college,White,Male,20,United-States,<=50K,Brian,Wilson
45059,28,HS-grad,White,Female,45,United-States,>50K,Mrs.,Haley
45060,43,Bachelors,White,Male,40,United-States,>50K,James,Knight
45061,35,Doctorate,White,Male,40,United-States,>50K,Molly,Soto
45062,25,1st-4th,White,Female,40,Guatemala,<=50K,Ms.,Leah
45063,46,Bachelors,Black,Female,32,Jamaica,<=50K.,Julie,Ibarra
45064,23,Masters,White,Male,40,United-States,<=50K,Nicholas,Mckenzie
45065,32,HS-grad,Black,Female,40,United-States,<=50K,Martha,Velazquez
45066,78,Masters,White,Female,15,United-States,<=50K,Jacqueline,Fields
45067,17,10th,White,Male,4,United-States,<=50K,Carlos,Green
45068,40,,White,Female,30,United-States,>50K,Katrina,Clayton
45069,24,Bachelors,White,Male,50,Taiwan,<=50K.,Mary,Dunn
45070,63,HS-grad,White,Female,35,United-States,>50K,Valerie,Smith
45071,44,5th-6th,White,Male,40,Mexico,<=50K,Edward,Wallace
45072,59,Some-college,White,Male,42,United-States,<=50K,John,Woodard
45073,24,Bachelors,White,Male,40,United-States,<=50K.,Sarah,Harris
45074,26,Bachelors,White,Female,40,United-States,<=50K,Jillian,Ho
45075,54,10th,White,Female,40,United-States,<=50K,Corey,Santos
45076,35,HS-grad,White,Male,60,United-States,<=50K,Amber,Bishop
45077,29,Bachelors,White,Male,40,Germany,<=50K,Kristi,Tucker
45078,28,Some-college,White,Female,50,United-States,<=50K,Victor,Oliver
45079,26,HS-grad,White,Male,35,United-States,<=50K.,Stephen,Holland
45080,60,HS-grad,White,Female,40,United-States,<=50K,William,West
45081,24,10th,White,Male,45,United-States,<=50K.,Andrew,Wells
45082,38,HS-grad,White,Male,40,United-States,<=50K.,Tammy,Juarez
45083,38,Bachelors,White,Female,42,United-States,<=50K.,Kevin,Olsen
45084,35,HS-grad,White,Female,40,United-States,>50K.,Martha,Martin
45085,53,Some-college,White,Male,45,United-States,>50K,Lee,Wilson
45086,19,Some-college,White,Male,40,United-States,<=50K.,Alicia,Garcia
45087,53,Assoc-acdm,White,Male,45,United-States,>50K.,Holly,Solis
45088,31,HS-grad,White,Male,30,United-States,<=50K.,Melinda,Love
45089,31,11th,White,Male,40,United-States,<=50K,Amanda,Walsh
45090,30,9th,White,Male,37,United-States,<=50K,Kimberly,Peterson
45091,70,HS-grad,White,Female,20,United-States,<=50K.,Nicholas,Myers
45092,36,Assoc-acdm,Black,Male,40,England,>50K,Christopher,Dalton
45093,25,Some-college,White,Male,45,United-States,<=50K,Kelly,Hobbs
45094,46,Assoc-acdm,White,Male,50,United-States,>50K,Madison,Taylor
45095,27,Some-college,White,Female,40,United-States,<=50K,Alyssa,Barry
45096,37,Prof-school,White,Male,50,United-States,>50K.,Mary,Richard
45097,43,HS-grad,White,Male,40,United-States,>50K,Gilbert,Mcgrath
45098,36,Bachelors,White,Male,40,Germany,<=50K.,Paula,Robinson
45099,23,HS-grad,White,Male,40,United-States,<=50K,Becky,Wade
45100,39,HS-grad,White,Male,40,United-States,<=50K,Dana,Crosby
45101,22,Some-college,White,Male,30,United-States,<=50K.,Kylie,Hart
45102,30,HS-grad,White,Female,40,United-States,<=50K.,James,Gonzalez
45103,42,HS-grad,White,Male,50,United-States,<=50K.,Denise,Jefferson
45104,44,Masters,White,Male,50,United-States,>50K,Mitchell,Lewis
45105,25,Bachelors,White,Male,40,United-States,>50K,Sarah,Carney
45106,30,HS-grad,White,Male,75,United-States,<=50K.,Garrett,Campbell
45107,36,Assoc-acdm,White,Male,50,United-States,<=50K,Brian,Pierce
45108,31,Some-college,White,Male,40,United-States,<=50K,Derek,Morgan
45109,33,HS-grad,White,Male,40,United-States,<=50K,Marie,Martinez
45110,34,Masters,White,Female,40,United-States,<=50K,Miguel,Vazquez
45111,28,HS-grad,White,Female,40,United-States,<=50K,Kayla,Olsen
45112,39,Some-college,White,Male,40,United-States,>50K.,Kelly,Gilbert
45113,38,Masters,White,Male,35,United-States,>50K,Daniel,Garrison
45114,28,12th,Black,Female,40,United-States,<=50K,Omar,Garcia
45115,50,HS-grad,White,Male,45,United-States,>50K,Jasmine,Glass
45116,47,Some-college,White,Male,65,United-States,>50K,Kristin,Hunt
45117,34,Some-college,White,Male,40,United-States,>50K,Roger,Ramirez
45118,41,Some-college,Asian-Pac-Islander,Male,40,United-States,<=50K,Alexandra,Washington
45119,60,Bachelors,White,Male,40,United-States,>50K.,Nicholas,Harper
45120,44,HS-grad,Black,Male,40,United-States,<=50K.,Timothy,Campbell
45121,37,Assoc-voc,Black,Male,40,United-States,<=50K,Greg,Collins
45122,22,HS-grad,Black,Male,40,United-States,<=50K,Tanya,Thompson
45123,45,Some-college,White,Male,70,United-States,<=50K.,Juan,Nelson
45124,21,HS-grad,Amer-Indian-Eskimo,Male,40,United-States,<=50K,Dave,Campbell
45125,41,Masters,White,Female,35,United-States,>50K,Kevin,Bush
45126,55,Assoc-voc,Black,Female,40,United-States,<=50K,Darin,Adams
45127,78,HS-grad,White,Female,1,United-States,<=50K,Derek,Garcia
45128,40,HS-grad,White,Male,40,United-States,<=50K.,Joe,Pitts
45129,51,HS-grad,Amer-Indian-Eskimo,Male,40,United-States,<=50K,Amy,Daniel
45130,24,HS-grad,White,Male,40,United-States,<=50K,Tammy,Simpson
45131,19,HS-grad,White,Male,25,United-States,<=50K,Michael,Peters
45132,32,10th,White,Male,40,Mexico,<=50K,Vanessa,Odonnell
45133,29,Some-college,White,Male,40,United-States,<=50K.,Kevin,Stanley
45134,43,HS-grad,White,Male,40,United-States,<=50K,Paul,Russell
45135,32,5th-6th,Other,Male,45,Mexico,>50K.,Amanda,Davidson
45136,53,,Asian-Pac-Islander,Female,40,Philippines,<=50K.,Kaylee,Campbell
45137,17,11th,White,Female,18,United-States,<=50K,Kristina,Paul
45138,64,HS-grad,White,Male,5,United-States,<=50K,Michael,Frost
45139,42,Bachelors,Black,Male,50,United-States,<=50K,Jean,Howell
45140,36,HS-grad,White,Male,43,?,<=50K,Makayla,Lucero
45141,23,Bachelors,White,Female,40,United-States,<=50K,Michael,Wilkins
45142,60,Some-college,White,Male,65,United-States,<=50K,Christine,Bush
45143,40,HS-grad,White,Male,60,United-States,>50K,Cathy,Stevens
45144,57,HS-grad,White,Female,40,United-States,<=50K.,Samantha,Smith
45145,25,HS-grad,White,Male,40,Mexico,<=50K,Adam,Hampton
45146,46,HS-grad,Black,Female,40,United-States,<=50K,John,Allen
45147,23,Bachelors,White,Male,55,United-States,<=50K,Jeffery,Dickerson
45148,51,Masters,White,Male,40,United-States,>50K,Sara,Smith
45149,25,HS-grad,White,Male,40,United-States,<=50K,Alexandra,Rowe
45150,51,HS-grad,White,Female,40,United-States,<=50K,Miss,Patricia
45151,38,Some-college,Black,Male,65,United-States,<=50K.,Jonathan,Ibarra
45152,52,10th,White,Male,40,United-States,<=50K.,Melissa,Hicks
45153,58,Masters,White,Male,40,United-States,>50K.,Taylor,Lopez
45154,17,10th,White,Male,12,United-States,<=50K,Mrs.,Anna
45155,51,Some-college,White,Male,40,United-States,>50K,Christopher,Bates
45156,34,7th-8th,White,Male,50,United-States,<=50K.,Donald,Jones
45157,46,Bachelors,White,Male,50,United-States,>50K,Linda,Clark
45158,38,Some-college,White,Male,40,United-States,>50K,Bradley,Hernandez
45159,46,Assoc-acdm,White,Male,40,United-States,>50K.,Keith,Dixon
45160,49,5th-6th,White,Male,40,United-States,>50K.,Jason,Anderson
45161,26,Bachelors,Asian-Pac-Islander,Male,25,India,<=50K.,Sarah,Wolfe
45162,29,,White,Male,40,United-States,>50K,Michael,Baker
45163,40,Doctorate,White,Male,60,United-States,>50K,Alexander,Gonzalez
45164,48,Some-college,Black,Female,38,United-States,<=50K,Emily,Rowe
45165,71,11,White,Female,38,United-States,>50K.,Jason,Bates
45166,24,HS-grad,White,Female,15,United-States,<=50K,Terry,Johnson
45167,73,Bachelors,White,Male,30,United-States,<=50K,Ronald,Rasmussen
45168,48,HS-grad,White,Male,40,United-States,<=50K.,Paula,Martinez
45169,52,Prof-school,White,Male,40,United-States,>50K.,Kelly,Macias
45170,37,HS-grad,White,Female,20,United-States,<=50K,Sean,Vazquez
45171,34,Prof-school,White,Female,47,United-States,>50K.,Katrina,Garrison
45172,32,Assoc-acdm,White,Female,50,United-States,>50K,Tyler,Ford
45173,35,HS-grad,White,Male,40,United-States,<=50K,Kathleen,Klein
45174,28,HS-grad,White,Male,40,United-States,<=50K.,Gabrielle,Bennett
45175,51,Some-college,White,Male,40,United-States,>50K,Elizabeth,Lynn
45176,21,Some-college,White,Male,20,?,<=50K,Sarah,Guzman
45177,55,14,White,Female,45,United-States,<=50K,Casey,Williams
45178,29,Bachelors,White,Female,45,United-States,<=50K,Kimberly,Johns
45179,34,Bachelors,White,Male,45,United-States,>50K.,Danielle,Newton
45180,70,7th-8th,White,Female,35,United-States,<=50K,Catherine,Williams
45181,70,5th-6th,White,Female,40,?,<=50K,Daniel,Martin
45182,35,Some-college,White,Male,50,United-States,<=50K,Beverly,Avila
45183,30,HS-grad,White,Male,42,United-States,<=50K,Dennis,Sloan
45184,45,Bachelors,White,Male,35,United-States,<=50K,Susan,Marshall
45185,31,HS-grad,Black,Male,40,United-States,<=50K.,Caroline,Logan
