,hours-per-week,occupation,capital-gain,relationship,education-num,sex,workclass,capital-loss,first_name,last_names
15227,50,Exec-managerial,0,Husband,13,Male,Self-emp-inc,0,Edward,Brady
15228,48,Sales,0,Own-child,9,Male,Private,0,Gary,Fields
15229,35,Sales,0,Own-child,7,Male,Private,0,Jonathan,Barnes
15230,48,Adm-clerical,0,Husband,13,Male,Federal-gov,0,Julia,Dyer
15231,12,Farming-fishing,0,Husband,4,Male,Self-emp-not-inc,0,Catherine,Jackson
15232,40,Craft-repair,0,Husband,7,Male,Private,0,Wayne,Murphy
15233,60,Exec-managerial,0,Husband,10,Male,Private,0,Patricia,Thomas
15234,40,Other-service,0,Own-child,9,Female,Private,0,Mario,Martinez
15235,40,Transport-moving,0,Husband,,Male,Private,0,Dylan,Reed
15236,40,Craft-repair,0,Own-child,9,Male,Private,0,Sandra,Schmidt
15237,40,Prof-specialty,0,Not-in-family,15,Male,Private,2339,Mrs.,Anne
15238,60,Exec-managerial,0,Unmarried,14,Male,Self-emp-inc,2201,Vincent,May
15239,50,Exec-managerial,0,Husband,13,Male,Private,0,Jonathan,Schmidt
15240,40,Adm-clerical,0,Not-in-family,9,Female,Private,0,Sharon,Parker
15241,40,Prof-specialty,0,Unmarried,11,Male,Private,0,Kathy,Hardy
15242,45,Sales,15024,Husband,13,Male,Private,0,Mark,Shea
15243,50,Prof-specialty,0,Wife,13,Female,Local-gov,0,Janet,Stewart
15244,50,Craft-repair,0,Husband,9,Male,Self-emp-not-inc,0,Donald,Ponce
15245,40,Craft-repair,0,Husband,9,Male,Private,0,Alexandra,Baker
15246,40,Machine-op-inspct,0,Husband,10,Male,Private,0,Joel,Jones
15247,50,Exec-managerial,0,Husband,10,Male,Private,0,Susan,Hartman
15248,40,Craft-repair,2580,Husband,7,Male,Private,0,Madeline,Little
15249,35,Exec-managerial,0,Husband,10,Male,Private,0,Jonathan,Cole
15250,20,Sales,0,Own-child,,Female,Private,0,Angela,Bishop
15251,40,Craft-repair,0,Unmarried,9,Male,Local-gov,0,Derek,Allen
15252,72,Transport-moving,0,Husband,9,Male,Self-emp-not-inc,0,Manuel,Martinez
15253,45,Tech-support,0,Husband,14,Male,Private,0,Laura,Aguilar
15254,50,Craft-repair,0,Husband,11,Male,Private,0,Dan,Gonzalez
15255,40,Exec-managerial,99999,Husband,3,Male,Self-emp-inc,0,Melanie,Randall
15256,60,Exec-managerial,15024,Husband,,Male,Self-emp-not-inc,0,Joel,Myers
15257,65,Sales,0,Own-child,12,Female,Private,0,Joel,Garcia
15258,65,,0,Own-child,10,Male,,0,Timothy,Simon
15259,40,Transport-moving,0,Not-in-family,5,Male,Private,0,Danielle,Atkinson
15260,35,Adm-clerical,0,Own-child,,Male,Private,0,Nicholas,Hawkins
15261,50,Prof-specialty,6497,Unmarried,14,Female,Private,0,Vicki,Pearson
15262,40,Sales,0,Not-in-family,13,Female,State-gov,0,Christopher,Simpson
15263,4,Prof-specialty,0,Husband,7,Male,Self-emp-not-inc,0,Gabrielle,Ingram
15264,50,Sales,0,Husband,10,Male,Private,0,Brandy,Baker
15265,40,Protective-serv,0,Not-in-family,12,Male,Local-gov,0,Joseph,Ellison
15266,55,Sales,0,Husband,13,Male,Private,0,Brittany,Holt
15267,44,Protective-serv,0,Unmarried,9,Male,Private,0,Laura,Hebert
15268,13,Sales,0,Not-in-family,,Male,Private,0,Leslie,Davidson
15269,45,Transport-moving,0,Husband,9,Male,Private,0,Kristen,Riley
15270,40,Prof-specialty,5455,Unmarried,13,Female,Local-gov,0,Kaitlyn,Barry
15271,40,Exec-managerial,0,Not-in-family,10,Female,Private,0,Daniel,Olson
15272,48,Exec-managerial,0,Husband,13,Male,Self-emp-inc,1902,Jason,Reyes
15273,40,Machine-op-inspct,0,Husband,4,Male,Private,0,Jared,Mendez
15274,40,Craft-repair,0,Wife,9,Female,Private,0,Candace,Macdonald
15275,45,Other-service,0,Husband,2,Male,Private,0,Tracey,Krueger
15276,35,?,0,Own-child,9,Female,?,0,Zachary,Luna
15277,16,?,0,Wife,12,Female,?,0,Jennifer,Harrington
15278,52,Prof-specialty,0,Not-in-family,13,Male,Local-gov,0,Carlos,Morgan
15279,40,?,0,Own-child,9,Female,?,0,Evan,Taylor
15280,6,Sales,0,Not-in-family,14,Female,Private,0,Jamie,Fuentes
15281,40,Machine-op-inspct,0,Unmarried,9,Female,Private,0,Joseph,Mcneil
15282,40,Exec-managerial,0,Wife,10,Female,Private,0,Linda,Schmidt
15283,50,Sales,0,Not-in-family,13,Male,Private,0,Evan,Maynard
15284,20,?,0,Wife,9,Female,?,0,Bradley,Burton
15285,70,Prof-specialty,0,Not-in-family,16,Female,Federal-gov,1564,Charles,Daniels
15286,25,Sales,0,Own-child,10,Female,Private,0,Cory,Marshall
15287,40,Sales,0,Husband,12,Male,Self-emp-inc,0,Rachel,Reed
15288,32,Handlers-cleaners,0,Husband,9,Male,Private,0,Stephanie,Long
15289,45,Sales,7298,Husband,9,Male,Private,0,Laurie,Padilla
15290,50,Prof-specialty,0,Husband,13,Male,Private,0,Leslie,Hill
15291,15,Handlers-cleaners,0,Own-child,7,Male,Private,0,Courtney,Larson
15292,20,Sales,0,Other-relative,10,Female,Private,0,Connie,Hall
15293,45,Prof-specialty,7298,Husband,13,Male,Self-emp-inc,0,Richard,Hawkins
15294,40,Sales,0,Husband,13,Male,Private,0,Bryan,Ortega
15295,20,Sales,0,Other-relative,,Female,Private,0,Sean,Wyatt
15296,40,Handlers-cleaners,0,Husband,9,Male,Private,0,Maria,Butler
15297,60,Farming-fishing,0,Husband,10,Male,Self-emp-not-inc,0,Kelly,Sharp
15298,44,Adm-clerical,0,Not-in-family,10,Female,Local-gov,0,Jennifer,Hahn
15299,30,Sales,0,Unmarried,10,Female,Private,0,Becky,Reynolds
15300,25,,0,Own-child,10,Female,,0,Shane,Cisneros
15301,50,Farming-fishing,0,Not-in-family,9,Male,Private,0,Mary,Landry
15302,38,Other-service,0,Own-child,9,Female,Private,0,Krystal,Miller
15303,30,Sales,0,Own-child,10,Male,Private,0,Jamie,Spencer
15304,40,Machine-op-inspct,0,Husband,14,Male,Private,0,Jean,Farrell
15305,40,Handlers-cleaners,0,Unmarried,5,Male,Private,0,Adam,Clark
15306,50,Craft-repair,0,Husband,14,Male,Self-emp-inc,0,Nicholas,Cannon
15307,40,Adm-clerical,0,Husband,13,Male,Federal-gov,0,Roy,Sanchez
15308,40,Adm-clerical,0,Husband,13,Male,Private,0,William,Andrade
15309,50,Exec-managerial,7688,Husband,13,Male,Self-emp-inc,0,Jonathan,Hunter
15310,30,Other-service,0,Husband,13,Male,Private,0,Rita,Hughes
15311,50,Adm-clerical,0,Husband,13,Male,Private,1902,Jessica,Love
15312,40,Other-service,0,Unmarried,6,Female,Private,0,Melissa,Glass
15313,40,Machine-op-inspct,0,Unmarried,6,Female,Private,0,Bryan,Peterson
15314,35,Sales,0,Own-child,10,Female,Private,0,Wesley,Brown
15315,40,Adm-clerical,0,Not-in-family,6,Female,Private,0,Eric,Hernandez
15316,20,Sales,0,Own-child,13,Female,Private,0,Dale,Cruz
15317,40,Prof-specialty,0,Not-in-family,12,Male,Local-gov,0,Erica,Mitchell
15318,48,Prof-specialty,0,Unmarried,13,Male,Self-emp-not-inc,0,Zachary,Hall
15319,38,Adm-clerical,2463,Not-in-family,10,Female,Private,0,Andrew,Morton
15320,24,Other-service,0,Own-child,10,Female,Private,0,Jennifer,Sanchez
15321,50,Prof-specialty,0,Not-in-family,15,Female,Private,0,Debbie,Kim
15322,45,Exec-managerial,2977,Not-in-family,13,Female,State-gov,0,Vernon,Bowen
15323,50,Craft-repair,0,Not-in-family,13,Female,Private,0,Casey,Newton
15324,45,Handlers-cleaners,0,Not-in-family,11,Male,Private,0,Megan,Boyd
15325,45,Craft-repair,3103,Husband,9,Male,Private,0,Alison,Mcclure
15326,60,,0,Husband,13,Male,,0,Meghan,Jenkins
15327,5,Sales,0,Own-child,7,Female,Private,0,Brandon,Mayo
15328,50,Handlers-cleaners,0,Own-child,9,Male,Private,0,Dawn,Martinez
15329,12,?,0,Not-in-family,10,Female,?,0,Alexandra,Luna
15330,40,Prof-specialty,0,Husband,10,Male,Private,0,Sally,Garcia
15331,40,Tech-support,0,Unmarried,10,Female,Private,0,Edward,Walls
15332,40,Protective-serv,0,Unmarried,,Male,Local-gov,0,Marc,Brown
15333,40,Machine-op-inspct,0,Not-in-family,9,Male,Private,0,Sheila,Williams
15334,35,Machine-op-inspct,0,Husband,10,Male,Private,0,Kelsey,Campbell
15335,40,Prof-specialty,99999,Wife,13,Female,Private,0,Shaun,Maynard
15336,40,Protective-serv,0,Husband,9,Male,State-gov,0,Olivia,Lowe
15337,45,Tech-support,7430,Unmarried,13,Male,Private,0,Robyn,Hawkins
15338,55,Prof-specialty,0,Not-in-family,13,Female,Self-emp-not-inc,0,Charles,Ellis
15339,40,Adm-clerical,0,Not-in-family,9,Female,Private,0,Linda,Riley
15340,44,Transport-moving,0,Husband,12,Male,Private,0,Ricardo,Hernandez
15341,55,Sales,0,Husband,9,Male,Private,1887,Justin,Delgado
15342,40,Exec-managerial,0,Not-in-family,13,Female,Private,0,Jennifer,Long
15343,40,Adm-clerical,0,Wife,11,Female,Private,0,Michael,Garcia
15344,40,Craft-repair,0,Not-in-family,9,Male,Private,0,Tammy,Fleming
15345,10,Farming-fishing,0,Own-child,10,Male,Private,0,Steven,Kerr
15346,40,Other-service,0,Own-child,10,Female,Private,0,Joan,Warren
15347,18,Prof-specialty,0,Own-child,13,Female,Local-gov,0,Andrea,Herman
15348,40,Tech-support,3137,Husband,10,Male,Private,0,Ivan,Rogers
15349,50,Tech-support,0,Not-in-family,10,Male,Private,0,Eric,Nicholson
15350,40,Tech-support,0,Own-child,13,Male,Federal-gov,0,Lisa,Gonzales
15351,40,Machine-op-inspct,7298,Husband,3,Male,Private,0,Todd,Gonzalez
15352,40,Adm-clerical,0,Husband,9,Male,Private,0,Alexis,Blackwell
15353,40,Exec-managerial,0,Husband,14,Male,Federal-gov,0,Natalie,Ramos
15354,44,Handlers-cleaners,0,Husband,9,Male,Private,0,Carrie,Acosta
15355,40,Exec-managerial,0,Husband,13,Male,Private,0,Christian,Davis
15356,30,Adm-clerical,0,Own-child,9,Female,Self-emp-not-inc,0,Melissa,Gomez
15357,25,Other-service,0,Unmarried,6,Female,Private,0,Aaron,Sanchez
15358,48,?,0,Own-child,10,Male,?,0,Nicholas,Nguyen
15359,40,Protective-serv,2653,Husband,4,Male,Local-gov,0,Jesse,Johnson
15360,40,Craft-repair,0,Husband,11,Male,Private,0,Valerie,Edwards
15361,25,Farming-fishing,0,Not-in-family,9,Male,Private,0,Sara,Rogers
15362,50,Prof-specialty,0,Husband,13,Male,Private,0,Jesse,Stewart
15363,40,Exec-managerial,0,Husband,6,Male,Private,0,Mary,Murphy
15364,20,Other-service,0,Own-child,9,Female,Private,0,Jamie,Larsen
15365,48,Craft-repair,0,Husband,11,Male,Private,0,Drew,White
15366,8,Adm-clerical,0,Not-in-family,9,Female,Private,0,Frank,Willis
15367,40,Farming-fishing,0,Husband,4,Male,Private,0,Teresa,Foster
15368,45,,0,Other-relative,10,Male,,0,Tracy,Jenkins
15369,40,Adm-clerical,0,Own-child,10,Female,Private,0,John,Morse
15370,40,Craft-repair,0,Husband,9,Male,Private,1902,Nancy,Garcia
15371,40,Craft-repair,0,Own-child,9,Female,Private,0,Christian,Peters
15372,16,Other-service,0,Not-in-family,3,Female,Private,0,Amanda,Henson
15373,50,Exec-managerial,0,Husband,12,Male,Self-emp-inc,0,Spencer,Tate
15374,20,Sales,0,Own-child,9,Female,Private,0,Jordan,Paul
15375,40,Craft-repair,0,Own-child,4,Male,Self-emp-not-inc,0,Kim,Osborne
15376,40,Exec-managerial,0,Husband,9,Male,Self-emp-not-inc,0,Patricia,Stanley
15377,22,Handlers-cleaners,0,Own-child,10,Male,Private,0,Anna,Simmons
15378,32,Other-service,0,Not-in-family,9,Male,Private,0,Jose,Carey
15379,40,Prof-specialty,0,Not-in-family,13,Female,Federal-gov,0,Zachary,Hardy
15380,40,Craft-repair,0,Husband,7,Male,Private,0,Erica,Nolan
15381,60,Sales,0,Husband,13,Male,Self-emp-not-inc,0,Tasha,Wright
15382,50,Sales,0,Not-in-family,10,Male,Private,0,Thomas,Campos
15383,40,Other-service,0,Husband,10,Male,Private,0,April,Davis
15384,40,Other-service,0,Own-child,5,Male,Private,0,Ryan,Bradford
15385,38,Prof-specialty,0,Husband,,Male,State-gov,0,David,Banks
15386,16,Prof-specialty,0,Unmarried,14,Female,Local-gov,0,Amanda,Kim
15387,50,Craft-repair,0,Husband,9,Male,Private,0,Nicholas,Neal
15388,40,Protective-serv,0,Husband,9,Male,Local-gov,0,Erica,Larson
15389,40,Exec-managerial,0,Own-child,9,Female,Private,0,Joseph,Torres
15390,30,Other-service,0,Not-in-family,9,Female,Private,0,Julia,Cooper
15391,70,Craft-repair,0,Not-in-family,12,Male,Private,2444,Desiree,Patton
15392,40,Prof-specialty,0,Not-in-family,13,Female,Local-gov,0,Melanie,Munoz
15393,50,Craft-repair,0,Husband,9,Male,Private,0,Jennifer,Brown
15394,30,Sales,0,Own-child,10,Female,Private,0,Zachary,Martin
15395,40,,0,Husband,9,Male,,0,Stephanie,Osborne
15396,40,Prof-specialty,0,Husband,11,Male,Private,0,Terri,Reed
15397,40,Prof-specialty,3325,Not-in-family,10,Female,Private,0,Doris,Thomas
15398,45,Craft-repair,0,Unmarried,9,Male,Private,0,Michael,Sweeney
15399,50,Craft-repair,0,Not-in-family,9,Male,Private,0,Charles,Cooper
15400,50,Exec-managerial,0,Husband,13,Male,Self-emp-not-inc,0,Louis,Williams
15401,40,Prof-specialty,0,Wife,9,Female,Private,0,Monica,Williams
15402,40,Sales,0,Husband,13,Male,Self-emp-not-inc,2415,Travis,Martin
15403,35,Sales,0,Other-relative,10,Female,Private,0,Jessica,Nelson
15404,40,Craft-repair,0,Not-in-family,10,Female,Private,0,Mr.,Charles
15405,7,Exec-managerial,0,Husband,7,Male,Local-gov,0,Joel,Vazquez
15406,40,Adm-clerical,0,Not-in-family,10,Female,Private,0,Linda,Schneider
15407,60,Craft-repair,0,Husband,10,Male,Private,0,George,Jackson
15408,32,Prof-specialty,0,Wife,13,Female,Private,0,Robert,Garner
15409,40,Machine-op-inspct,0,Husband,5,Male,Private,0,Laurie,Donaldson
15410,50,Prof-specialty,0,Not-in-family,14,Female,Local-gov,0,Vicki,Barron
15411,50,Tech-support,0,Not-in-family,13,Male,Private,0,Melinda,Charles
15412,40,Exec-managerial,0,Husband,9,Male,Private,0,Paul,Mendoza
15413,40,Other-service,0,Unmarried,9,Female,Private,0,Bradley,Knight
15414,48,Prof-specialty,0,Unmarried,14,Male,Private,0,Jocelyn,Chase
15415,40,Sales,0,Not-in-family,13,Male,Private,0,Emily,Hayes
15416,40,Exec-managerial,0,Own-child,,Female,Private,0,Jessica,Gardner
15417,40,Transport-moving,0,Husband,9,Male,Private,0,Danny,Compton
15418,40,Sales,0,Own-child,13,Female,Self-emp-inc,0,John,Duarte
15419,32,Sales,0,Not-in-family,5,Female,Private,0,Timothy,Oneill
15420,60,Prof-specialty,0,Husband,15,Male,Self-emp-inc,0,Cody,Brown
15421,40,Craft-repair,0,Not-in-family,11,Male,Local-gov,0,Heather,Manning
15422,43,Adm-clerical,0,Own-child,9,Female,State-gov,0,Kimberly,Williams
15423,40,Adm-clerical,0,Husband,10,Male,Federal-gov,0,Raymond,Glenn
15424,55,Adm-clerical,0,Not-in-family,13,Female,Private,0,Adam,Hancock
15425,40,,0,Husband,13,Male,,0,Christina,Morris
15426,40,Adm-clerical,0,Not-in-family,10,Male,Private,0,James,Williams
15427,40,Adm-clerical,0,Own-child,9,Female,Private,0,Linda,Michael
15428,40,Sales,15024,Husband,14,Male,Self-emp-inc,0,Rebecca,Fisher
15429,55,Exec-managerial,0,Husband,13,Male,Private,0,Michelle,Warren
15430,40,Adm-clerical,0,Unmarried,10,Male,Private,0,Steven,Alvarez
15431,40,Tech-support,0,Unmarried,9,Female,State-gov,0,Anthony,Thomas
15432,60,Exec-managerial,0,Husband,13,Male,Private,1902,Benjamin,Medina
15433,45,Sales,0,Husband,13,Male,Self-emp-not-inc,0,Stacey,Clark
15434,40,Craft-repair,0,Husband,4,Male,Private,0,Kevin,Martinez
15435,40,Machine-op-inspct,3942,Wife,9,Female,Private,0,Kimberly,Gonzales
15436,40,?,0,Husband,10,Male,?,0,Wendy,Johnson
15437,35,Prof-specialty,0,Own-child,13,Male,Private,0,Steven,Archer
15438,37,Other-service,0,Not-in-family,13,Male,Private,0,Jamie,Lamb
15439,15,Sales,0,Husband,7,Male,Self-emp-not-inc,0,Tammy,Gutierrez
15440,50,Craft-repair,0,Husband,11,Male,Private,0,Autumn,Jones
15441,40,Craft-repair,0,Husband,9,Male,Private,0,Nicholas,Herrera
15442,40,Sales,0,Not-in-family,13,Male,Private,0,Cassie,Willis
15443,50,Prof-specialty,0,Husband,14,Male,Local-gov,0,Ricky,Cordova
15444,60,Prof-specialty,0,Unmarried,13,Male,Local-gov,0,Michelle,Booth
15445,35,?,0,Not-in-family,10,Female,?,0,Jennifer,Jackson
15446,40,Other-service,0,Not-in-family,10,Male,Federal-gov,0,Colin,Phillips
15447,40,Sales,0,Husband,13,Male,Private,0,Dakota,Meyers
15448,52,Prof-specialty,0,Not-in-family,15,Female,State-gov,0,Michael,Rios
15449,40,Craft-repair,0,Husband,9,Male,Private,0,Blake,Perez
15450,40,Tech-support,0,Not-in-family,14,Male,Private,0,Sean,Hansen
15451,34,Craft-repair,3464,Husband,9,Male,Private,0,Lisa,Cruz
15452,40,Craft-repair,0,Husband,7,Male,Private,0,Jermaine,Lee
15453,15,,0,Own-child,9,Female,,0,Catherine,Little
15454,40,Other-service,0,Own-child,8,Male,Private,0,Caleb,Frazier
15455,35,Other-service,0,Not-in-family,9,Female,Private,0,Clifford,Page
15456,16,?,0,Own-child,10,Male,?,0,Todd,Rodriguez
15457,40,Exec-managerial,0,Wife,10,Female,Private,0,Carol,Beard
15458,9,,0,Unmarried,7,Female,,0,Donna,Hall
15459,40,Farming-fishing,27828,Not-in-family,9,Male,Self-emp-not-inc,0,Victor,Leonard
15460,25,Adm-clerical,0,Wife,9,Female,Private,1740,Margaret,Pennington
15461,40,Adm-clerical,0,Husband,9,Male,Private,0,Hayden,Serrano
15462,34,Prof-specialty,0,Husband,10,Male,Private,0,Juan,Collins
15463,40,Exec-managerial,0,Not-in-family,9,Male,Private,0,Jodi,Pittman
15464,50,Adm-clerical,0,Own-child,10,Male,Private,0,Mr.,John
15465,35,Protective-serv,0,Husband,10,Male,Local-gov,0,Steven,Porter
15466,50,Machine-op-inspct,0,Not-in-family,9,Male,Private,0,Bryan,Craig
15467,40,Sales,0,Not-in-family,13,Male,Private,0,Erin,Baker
15468,45,Handlers-cleaners,0,Husband,10,Male,Private,0,Rita,Shaw
15469,40,Exec-managerial,0,Not-in-family,13,Male,Self-emp-not-inc,0,Ashley,Mcdonald
15470,20,Exec-managerial,0,Unmarried,10,Female,Private,0,Dustin,Reese
15471,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Brian,Kim
15472,70,Prof-specialty,0,Not-in-family,13,Female,Local-gov,0,Kathleen,Nicholson
15473,50,Machine-op-inspct,0,Husband,9,Male,Private,0,Ricky,Jackson
15474,60,Sales,0,Husband,13,Male,Private,0,Diane,Kramer
15475,60,Sales,0,Unmarried,14,Female,Self-emp-not-inc,2339,Kimberly,Jackson
15476,40,Adm-clerical,0,Unmarried,10,Female,Private,0,Diane,Pierce
15477,36,Tech-support,0,Not-in-family,12,Female,Private,0,Randy,Martin
15478,55,Transport-moving,0,Husband,6,Male,Private,0,Dr.,Leslie
15479,60,Craft-repair,0,Own-child,7,Male,Private,0,Krista,Marks
15480,70,Sales,0,Husband,9,Male,Self-emp-not-inc,0,Dustin,Adkins
15481,50,Exec-managerial,0,Husband,14,Male,Private,0,Sharon,West
15482,35,Farming-fishing,0,Husband,9,Male,Self-emp-not-inc,0,Loretta,Jensen
15483,39,Adm-clerical,0,Unmarried,10,Female,Private,0,Brian,Fuentes
15484,40,Other-service,0,Not-in-family,9,Male,Local-gov,0,Jennifer,Haley
15485,48,Craft-repair,0,Husband,,Male,Self-emp-not-inc,0,Heather,Chandler
15486,40,Exec-managerial,0,Husband,14,Male,Self-emp-inc,0,Drew,Benitez
15487,40,Adm-clerical,0,Unmarried,10,Female,Private,0,Brandy,West
15488,40,Machine-op-inspct,0,Husband,11,Male,Private,0,Theresa,Lopez
15489,72,Farming-fishing,0,Husband,10,Male,Self-emp-not-inc,0,Gilbert,Padilla
15490,60,Transport-moving,0,Husband,9,Male,Private,0,Ryan,Villegas
15491,40,Other-service,0,Unmarried,10,Female,Private,0,Kelli,Palmer
15492,40,Transport-moving,0,Unmarried,9,Male,Private,0,Thomas,Wood
15493,33,Sales,0,Not-in-family,9,Female,Private,0,Sharon,Francis
15494,40,Adm-clerical,0,Wife,13,Female,Private,0,Collin,Lopez
15495,48,Prof-specialty,20051,Husband,15,Male,Self-emp-inc,0,Patricia,Lee
15496,40,Handlers-cleaners,2597,Other-relative,9,Male,Private,0,Heather,Cook
15497,40,Adm-clerical,0,Unmarried,10,Female,Local-gov,0,Monique,Williams
15498,40,Prof-specialty,0,Not-in-family,14,Female,Local-gov,0,Margaret,Evans
15499,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Timothy,Dickerson
15500,40,Adm-clerical,0,Husband,13,Male,Private,0,Tracey,Stewart
15501,40,Adm-clerical,0,Unmarried,9,Female,Local-gov,0,Chris,Hernandez
15502,32,Adm-clerical,0,Wife,9,Female,Private,0,Laurie,Gordon
15503,45,Exec-managerial,0,Husband,9,Male,Private,0,Anthony,Whitaker
15504,35,?,0,Husband,7,Male,?,0,Sharon,Stevens
15505,40,Exec-managerial,0,Unmarried,10,Female,Private,0,Ryan,Harmon
15506,60,Exec-managerial,0,Not-in-family,9,Male,Self-emp-inc,0,Rebecca,Brooks
15507,40,Exec-managerial,0,Wife,6,Female,Private,0,Mrs.,Leslie
15508,40,Prof-specialty,0,Husband,15,Male,Self-emp-inc,0,Monica,Reeves
15509,50,Transport-moving,0,Husband,9,Male,Private,0,Miranda,Tran
15510,40,Sales,0,Not-in-family,10,Female,Private,0,Sharon,Ramos
15511,45,?,0,Own-child,5,Female,?,0,Victor,Smith
15512,50,Sales,0,Husband,9,Male,Self-emp-not-inc,0,Curtis,Goodman
15513,40,Craft-repair,0,Husband,9,Male,Private,0,Mr.,Billy
15514,40,Craft-repair,0,Husband,9,Male,Private,0,Spencer,Foster
15515,40,Adm-clerical,0,Not-in-family,12,Female,Federal-gov,1741,Christie,Herrera
15516,8,Other-service,0,Own-child,6,Female,Private,0,George,Brooks
15517,40,Craft-repair,0,Not-in-family,9,Male,Private,0,Maureen,Sexton
15518,20,Other-service,0,Own-child,10,Female,Private,0,Willie,Romero
15519,40,Tech-support,0,Not-in-family,13,Female,Private,0,James,Decker
15520,20,,0,Own-child,10,Female,,0,Wanda,Carroll
15521,40,Handlers-cleaners,0,Not-in-family,7,Male,Private,0,Susan,Mitchell
15522,40,Tech-support,0,Husband,13,Male,Self-emp-inc,0,Brett,Riley
15523,60,Exec-managerial,0,Not-in-family,15,Male,Local-gov,0,Charles,Perry
15524,50,Exec-managerial,0,Wife,10,Female,Self-emp-not-inc,0,Gabriel,Olson
15525,48,Prof-specialty,0,Own-child,10,Male,Private,0,Travis,Downs
15526,40,Sales,0,Husband,10,Male,Self-emp-inc,0,Amber,Conley
15527,50,Other-service,0,Not-in-family,13,Female,Private,0,Danny,Jordan
15528,70,Protective-serv,0,Husband,10,Male,Federal-gov,0,Francisco,Green
15529,40,Farming-fishing,0,Other-relative,8,Male,Private,0,Robin,Robinson
15530,10,Other-service,0,Own-child,9,Male,Private,0,Jacob,Day
15531,40,Craft-repair,0,Own-child,9,Male,Private,0,Gilbert,Johnson
15532,35,Prof-specialty,0,Husband,13,Male,Local-gov,0,Matthew,Solomon
15533,40,Adm-clerical,0,Not-in-family,10,Female,Private,0,Brandon,Moreno
15534,40,Farming-fishing,0,Not-in-family,9,Male,Private,0,Megan,Maxwell
15535,40,Adm-clerical,0,Not-in-family,10,Female,Private,0,Wayne,Lee
15536,40,Farming-fishing,0,Not-in-family,8,Male,Private,0,Anthony,Thompson
15537,18,Sales,0,Unmarried,10,Female,Private,0,Laura,Olsen
15538,35,Tech-support,0,Unmarried,9,Female,Local-gov,0,Roger,James
15539,40,Exec-managerial,0,Husband,9,Male,Self-emp-inc,0,Lisa,Le
15540,52,Adm-clerical,0,Not-in-family,14,Female,State-gov,0,Patrick,Oconnor
15541,40,Craft-repair,0,Husband,13,Male,Private,0,Jesse,Carr
15542,50,Exec-managerial,0,Not-in-family,13,Male,Self-emp-not-inc,0,Victoria,Ward
